date,symbol,action,shares,price,value,fee,reason
2015-10-12,EFID,BUY,2276.0,16.88844,38438.089439999996,81.87617888,rebound_entry
2015-10-18,RAYA,BUY,222045.0,0.110055,24437.162475,53.87432495,rebound_entry
2015-10-19,EFID,SELL,2276.0,16.05197,36534.28372,78.06856744,stop
2015-10-19,RAYA,SELL,222045.0,0.109945,24412.737525,53.82547505,stop
2015-10-19,RAYA,BUY,206776.0,0.110055,22756.73268,50.513465360000005,rebound_entry
2015-10-20,EFID,BUY,2382.0,16.50825,39322.6515,83.645303,rebound_entry
2015-11-01,ORWE,BUY,4994.0,7.32366,36574.35804,78.14871608,rebound_entry
2015-11-09,CCAP,BUY,14962.0,1.870935,27992.92947,60.98585894,rebound_entry
2015-11-10,RAYA,SELL,206776.0,0.09995000000000001,20667.2612,46.334522400000004,stop
2015-11-10,ORWE,SELL,4994.0,6.946525,34690.945850000004,74.38189170000001,stop
2015-11-10,CCAP,SELL,14962.0,1.8090950000000001,27067.67939,59.135358780000004,signal_fail
2015-12-02,BFTH,BUY,26983.0,1.12056,30236.07048,65.47214095999999,rebound_entry
2015-12-10,BFTH,SELL,26983.0,1.129435,30475.544605,65.95108920999999,stop
2015-12-21,BFTH,BUY,23447.0,1.230615,28854.229905,62.70845981,rebound_entry
2015-12-30,EFID,SELL,2382.0,16.251870000000004,38711.95434000001,82.42390868000003,max_hold
2015-12-30,EFID,BUY,2360.0,16.26813,38392.7868,81.7855736,rebound_entry
2015-12-31,EFID,SELL,2360.0,16.081955,37953.4138,80.9068276,signal_fail
2016-01-17,BFTH,SELL,23447.0,1.029485,24138.334795,53.27666959,stop
2016-01-28,BFTH,BUY,16511.0,1.16058,19162.33638,43.32467276,rebound_entry
2016-02-09,PHDC,BUY,10144.0,2.1710849999999997,22023.48624,49.04697248,rebound_entry
2016-02-15,PHDC,SELL,10144.0,2.008995,20379.24528,45.75849056,stop
2016-02-16,BFTH,SELL,16511.0,1.689155,27889.638205,60.77927641,target
2016-03-13,PHDC,BUY,15912.0,2.211105,35183.10276,75.36620552000001,rebound_entry
2016-03-13,HELI,BUY,10028.0,3.68184,36921.491519999996,78.84298304,rebound_entry
2016-03-20,PHDC,SELL,15912.0,2.4987500000000002,39760.11,84.52022000000001,target
2016-03-20,HELI,SELL,10028.0,4.207895000000001,42196.77106000001,89.39354212000002,target
2016-04-06,COMI,BUY,2819.0,15.847919999999998,44675.286479999995,94.35057296,rebound_entry
2016-04-17,HRHO,BUY,7674.0,4.402200000000001,33782.482800000005,72.56496560000001,rebound_entry
2016-04-18,EGCH,BUY,10386.0,3.2116049999999996,33355.72953,71.71145906,rebound_entry
2016-04-18,PHDC,BUY,13905.0,2.6013,36171.0765,77.34215300000001,rebound_entry
2016-04-27,COMI,SELL,2819.0,17.981005,50688.453095,106.37690619,target
2016-04-27,OIH,BUY,12493.0,2.9014499999999996,36247.814849999995,77.4956297,rebound_entry
2016-04-28,EFID,BUY,2706.0,16.50825,44671.3245,94.34264900000001,rebound_entry
2016-05-05,PHDC,SELL,13905.0,2.328835,32382.450675000004,69.76490135,stop
2016-05-05,OIH,SELL,12493.0,2.708645,33839.101985,72.67820397,stop
2016-05-09,EFID,SELL,2706.0,19.470260000000003,52686.52356000001,110.37304712000002,stop
2016-05-10,ETEL,BUY,4527.0,8.124059999999998,36777.61961999999,78.55523923999998,rebound_entry
2016-05-17,EGCH,SELL,10386.0,2.9985,31142.421,67.284842,stop
2016-06-01,EFID,BUY,2415.0,17.858925,43129.303875,91.25860775,rebound_entry
2016-06-02,HRHO,SELL,7674.0,5.11744,39271.234560000004,83.54246912,target
2016-06-02,COMI,BUY,3517.0,17.198595,60487.458615,125.97491723,rebound_entry
2016-06-08,EFID,SELL,2415.0,16.69165,40310.334749999995,85.62066949999999,stop
2016-06-08,HELI,BUY,14567.0,4.1420699999999995,60337.53368999999,125.67506737999999,rebound_entry
2016-06-13,EGCH,BUY,16468.0,3.0215099999999997,49758.22667999999,104.51645335999999,rebound_entry
2016-07-10,ETEL,SELL,4527.0,8.545725000000001,38686.49707500001,82.37299415000001,target
2016-07-10,JUFO,BUY,9316.0,7.0035,65244.606,135.489212,rebound_entry
2016-07-17,COMI,SELL,3517.0,17.03148,59899.71515999999,124.79943031999998,stop
2016-07-17,EGCH,SELL,16468.0,2.748625,45264.3565,95.52871300000001,stop
2016-07-17,AMOC,BUY,24946.0,2.2711349999999997,56655.73370999999,118.31146741999999,rebound_entry
2016-07-17,HRHO,BUY,7476.0,5.342669999999999,39941.800919999994,84.88360184,rebound_entry
2016-07-17,COMI,BUY,3237.0,17.04852,55186.05924,115.37211848000001,rebound_entry
2016-07-19,JUFO,SELL,9316.0,6.796600000000001,63317.12560000001,131.63425120000002,stop
2016-07-28,ETEL,BUY,4826.0,9.074535,43793.70591,92.58741182,rebound_entry
2016-08-02,COMI,SELL,3237.0,18.760615,60728.110755,126.45622151,target
2016-08-03,HELI,SELL,14567.0,4.577710000000001,66683.50157000001,138.36700314,target
2016-08-08,GBCO,BUY,21976.0,2.391195,52548.901320000004,110.09780264000001,rebound_entry
2016-08-10,AMOC,SELL,24946.0,2.5287349999999997,63081.82330999999,131.16364662,target
2016-08-21,HRHO,SELL,7476.0,5.617190000000001,41994.112440000004,88.98822488,stop
2016-09-01,GBCO,SELL,21976.0,2.368815,52057.078440000005,109.11415688000001,signal_fail
2016-09-04,HRHO,BUY,10933.0,5.632815,61583.566395,128.16713279,rebound_entry
2016-09-05,COMI,BUY,3840.0,19.669829999999997,75532.14719999999,156.0642944,rebound_entry
2016-09-05,HELI,BUY,14147.0,4.632314999999999,65533.36030499999,136.06672060999998,rebound_entry
2016-09-05,ORWE,BUY,8388.0,4.832415,40534.29702,86.06859404,rebound_entry
2016-09-20,ETEL,SELL,4826.0,9.285355,44811.12323,94.62224646,stop
