date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,3758.0,3.7618799999999997,14137.14504,33.27429008,pyramid_dca_buy
2019-02-05,STOCK,ORHD,BUY,1668.0,7.46373,12449.50164,29.899003280000002,pyramid_dca_buy
2019-02-05,STOCK,ABUK,BUY,531.0,23.31165,12378.48615,29.7569723,pyramid_dca_buy
2019-02-05,STOCK,GBCO,BUY,2211.0,5.08254,11237.495939999999,27.474991879999997,pyramid_dca_buy
2019-02-05,STOCK,EAST,BUY,901.0,12.216105,11006.710605,27.01342121,pyramid_dca_buy
2019-02-05,STOCK,JUFO,BUY,847.0,11.995994999999999,10160.607764999999,25.321215529999996,pyramid_dca_buy
2019-02-05,STOCK,VLMR,BUY,5149.0,1.950975,10045.570275,25.091140550000002,pyramid_dca_buy
2019-02-05,STOCK,EGAL,BUY,403.0,23.921955,9640.547865,24.28109573,pyramid_dca_buy
2019-02-05,STOCK,TMGH,BUY,868.0,11.075535,9613.56438,24.22712876,pyramid_dca_buy
2019-02-05,STOCK,EGCH,BUY,1497.0,6.023009999999999,9016.445969999999,23.03289194,pyramid_dca_buy
2019-02-14,STOCK,CCAP,BUY,1.0,3.911955,3.911955,5.00782391,pyramid_dca_buy
2019-04-17,STOCK,EAST,SELL,901.0,13.733130000000001,12373.550130000001,24.747100260000003,pyramid_exit
2019-04-17,STOCK,EGAL,SELL,403.0,18.040975000000003,7270.512925000001,14.541025850000002,pyramid_exit
2019-04-17,STOCK,CCAP,BUY,1437.0,3.70185,5319.5584499999995,15.6391169,pyramid_dca_buy
2019-04-17,STOCK,ORHD,BUY,659.0,7.023509999999999,4628.493089999999,14.256986179999998,pyramid_dca_buy
2019-04-17,STOCK,JUFO,BUY,329.0,12.98649,4272.5552099999995,13.545110419999999,pyramid_dca_buy
2019-04-17,STOCK,ABUK,BUY,155.0,26.923454999999997,4173.135525,13.34627105,pyramid_dca_buy
2019-04-17,STOCK,VLMR,BUY,1863.0,2.131065,3970.174095,12.94034819,pyramid_dca_buy
2019-04-17,STOCK,EAST,BUY,279.0,13.74687,3835.37673,12.67075346,pyramid_dca_buy
2019-04-17,STOCK,EGAL,BUY,183.0,18.059025,3304.8015749999995,11.609603149999998,pyramid_dca_buy
2019-05-21,STOCK,GBCO,SELL,2211.0,3.8680650000000005,8552.291715000001,17.10458343,pyramid_exit
2019-05-21,STOCK,EGCH,SELL,1497.0,4.03798,6044.85606,12.08971212,pyramid_exit
2019-05-21,STOCK,EAST,SELL,279.0,11.764115,3282.1880850000002,6.564376170000001,pyramid_exit
2019-05-21,STOCK,EGAL,SELL,183.0,12.283854999999999,2247.945465,4.49589093,pyramid_exit
2019-05-21,STOCK,CCAP,BUY,1643.0,3.291645,5408.172735,15.81634547,pyramid_dca_buy
2019-05-21,STOCK,ORHD,BUY,810.0,5.932964999999999,4805.701649999999,14.6114033,pyramid_dca_buy
2019-05-21,STOCK,JUFO,BUY,378.0,11.505749999999999,4349.1735,13.698347,pyramid_dca_buy
2019-05-21,STOCK,EAST,BUY,368.0,11.775884999999999,4333.52568,13.66705136,pyramid_dca_buy
2019-05-21,STOCK,ABUK,BUY,175.0,24.102044999999997,4217.857875,13.43571575,pyramid_dca_buy
2019-05-21,STOCK,GBCO,BUY,947.0,3.8719349999999997,3666.722445,12.333444889999999,pyramid_dca_buy
2019-05-21,STOCK,RAYA,BUY,11915.0,0.270135,3218.6585250000003,11.43731705,pyramid_dca_buy
2019-07-09,STOCK,EAST,SELL,368.0,11.864065,4365.97592,8.73195184,pyramid_exit
2019-07-09,STOCK,GBCO,SELL,947.0,4.13793,3918.61971,7.83723942,pyramid_exit
2019-07-09,STOCK,CCAP,BUY,813.0,3.971985,3229.223805,11.45844761,pyramid_dca_buy
2019-07-09,STOCK,ORHD,BUY,422.0,6.643319999999999,2803.4810399999997,10.606962079999999,pyramid_dca_buy
2019-07-09,STOCK,ABUK,BUY,113.0,23.761875,2685.091875,10.37018375,pyramid_dca_buy
2019-07-09,STOCK,EAST,BUY,223.0,11.875934999999998,2648.3335049999996,10.29666701,pyramid_dca_buy
2019-07-09,STOCK,VLMR,BUY,1347.0,1.96098,2641.44006,10.28288012,pyramid_dca_buy
2019-07-09,STOCK,GBCO,BUY,555.0,4.1420699999999995,2298.84885,9.5976977,pyramid_dca_buy
2019-07-09,STOCK,ADIB,BUY,239.0,7.963979999999999,1903.3912199999997,8.80678244,pyramid_dca_buy
2019-08-21,STOCK,ABUK,SELL,974.0,21.96901,21397.815740000002,42.795631480000004,pyramid_exit
2019-08-21,STOCK,JUFO,SELL,1554.0,10.024985,15578.826689999998,31.157653379999996,pyramid_exit
2019-08-21,STOCK,RAYA,SELL,11915.0,0.21989,2619.98935,5.2399787,pyramid_exit
2019-08-21,STOCK,EAST,SELL,223.0,11.644175,2596.651025,5.193302050000001,pyramid_exit
2019-08-21,STOCK,GBCO,SELL,555.0,4.207895000000001,2335.381725,4.670763450000001,pyramid_exit
2019-08-21,STOCK,ADIB,SELL,239.0,8.225885000000002,1965.9865150000005,3.9319730300000013,pyramid_exit
2019-08-21,STOCK,CCAP,BUY,3293.0,2.731365,8994.384945,22.98876989,pyramid_dca_buy
2019-08-21,STOCK,ORHD,BUY,930.0,7.233615,6727.26195,18.454523899999998,pyramid_dca_buy
2019-08-21,STOCK,VLMR,BUY,3801.0,2.0310149999999996,7719.888014999999,20.439776029999997,pyramid_dca_buy
2019-08-21,STOCK,ABUK,BUY,332.0,21.99099,7301.00868,19.602017359999998,pyramid_dca_buy
2019-08-21,STOCK,EAST,BUY,581.0,11.655825,6772.034325,18.54406865,pyramid_dca_buy
2019-08-21,STOCK,JUFO,BUY,634.0,10.035015,6362.1995099999995,17.72439902,pyramid_dca_buy
2019-08-21,STOCK,GBCO,BUY,1486.0,4.212104999999999,6259.188029999999,17.51837606,pyramid_dca_buy
2019-08-21,STOCK,ADIB,BUY,610.0,8.234115,5022.810149999999,15.0456203,pyramid_dca_buy
2019-08-22,STOCK,CCAP,BUY,90.0,2.791395,251.22555,5.5024511,pyramid_dca_buy
2019-08-22,STOCK,ORHD,BUY,30.0,7.16358,214.9074,5.4298148,pyramid_dca_buy
2019-08-22,STOCK,VLMR,BUY,108.0,2.0110049999999995,217.18853999999993,5.43437708,pyramid_dca_buy
2019-08-22,STOCK,ABUK,BUY,9.0,22.441215,201.970935,5.40394187,pyramid_dca_buy
2019-08-22,STOCK,EAST,BUY,16.0,11.525759999999998,184.41215999999997,5.36882432,pyramid_dca_buy
2019-09-02,STOCK,ABUK,SELL,341.0,22.338825000000003,7617.539325000002,15.235078650000004,pyramid_exit
2019-09-02,STOCK,EAST,SELL,597.0,11.394300000000001,6802.397100000001,13.604794200000002,pyramid_exit
2019-09-02,STOCK,JUFO,SELL,634.0,9.805095000000001,6216.430230000001,12.432860460000002,pyramid_exit
2019-09-02,STOCK,GBCO,SELL,1486.0,4.31784,6416.310240000001,12.832620480000001,pyramid_exit
2019-09-02,STOCK,VLMR,BUY,2473.0,2.1710849999999997,5369.093204999999,15.738186409999999,pyramid_dca_buy
2019-09-02,STOCK,ORHD,BUY,405.0,7.193595,2913.405975,10.82681195,pyramid_dca_buy
2019-09-02,STOCK,CCAP,BUY,1899.0,2.68134,5091.86466,15.183729320000001,pyramid_dca_buy
2019-09-02,STOCK,ABUK,BUY,208.0,22.361175,4651.1244,14.3022488,pyramid_dca_buy
2019-09-02,STOCK,TMGH,BUY,384.0,11.66583,4479.67872,13.95935744,pyramid_dca_buy
2019-09-02,STOCK,EAST,BUY,391.0,11.4057,4459.6287,13.919257400000001,pyramid_dca_buy
2019-09-02,STOCK,GBCO,BUY,890.0,4.32216,3846.7224,12.6934448,pyramid_dca_buy
2019-09-02,STOCK,JUFO,BUY,387.0,9.814905,3798.368235,12.59673647,pyramid_dca_buy
2019-09-04,STOCK,VLMR,BUY,220.0,2.231115,490.8453,5.9816906,pyramid_dca_buy
2019-09-04,STOCK,ORHD,BUY,18.0,7.2036,129.66479999999999,5.2593296,pyramid_dca_buy
2019-09-04,STOCK,CCAP,BUY,173.0,2.6913449999999997,465.60268499999995,5.93120537,pyramid_dca_buy
2019-09-04,STOCK,ABUK,BUY,18.0,22.91145,412.4061,5.8248122,pyramid_dca_buy
2019-09-04,STOCK,TMGH,BUY,35.0,11.4057,399.1995,5.798399,pyramid_dca_buy
2019-09-09,STOCK,VLMR,BUY,43.0,2.22111,95.50773,5.19101546,pyramid_dca_buy
2019-09-09,STOCK,CCAP,BUY,33.0,2.74137,90.46521,5.18093042,pyramid_dca_buy
2019-09-09,STOCK,ABUK,BUY,3.0,23.31165,69.93495,5.1398699,pyramid_dca_buy
2019-09-09,STOCK,TMGH,BUY,7.0,11.015505,77.10853499999999,5.15421707,pyramid_dca_buy
2019-10-24,STOCK,ADIB,SELL,610.0,8.77561,5353.1221000000005,10.7062442,pyramid_exit
2019-10-24,STOCK,ABUK,SELL,229.0,21.04947,4820.32863,9.64065726,pyramid_exit
2019-10-24,STOCK,GBCO,SELL,890.0,3.4182900000000003,3042.2781000000004,6.084556200000001,pyramid_exit
2019-10-24,STOCK,JUFO,SELL,387.0,8.305845000000001,3214.3620150000006,6.4287240300000015,pyramid_exit
2019-10-24,STOCK,COMI,BUY,106.0,39.6198,4199.6988,13.3993976,pyramid_dca_buy
2019-10-24,STOCK,VLMR,BUY,1519.0,2.10105,3191.49495,11.3829899,pyramid_dca_buy
2019-10-24,STOCK,ORHD,BUY,323.0,6.5932949999999995,2129.6342849999996,9.25926857,pyramid_dca_buy
2019-10-24,STOCK,EAST,BUY,348.0,11.575785,4028.37318,13.05674636,pyramid_dca_buy
2019-10-24,STOCK,CCAP,BUY,1500.0,2.371185,3556.7775,12.113555000000002,pyramid_dca_buy
