date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,2916.0,3.7618799999999997,10969.64208,26.93928416,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,1470.0,7.46373,10971.6831,26.9433662,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,470.0,23.31165,10956.4755,26.912951,stock_sleeve_rebalance_buy
2019-02-05,STOCK,GBCO,BUY,2158.0,5.08254,10968.12132,26.93624264,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EAST,BUY,898.0,12.216105,10970.06229,26.94012458,stock_sleeve_rebalance_buy
2019-02-05,STOCK,JUFO,BUY,914.0,11.995994999999999,10964.339429999998,26.928678859999998,stock_sleeve_rebalance_buy
2019-02-05,STOCK,VLMR,BUY,5624.0,1.950975,10972.2834,26.9445668,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,2197.0,15.007499999999999,32971.47749999999,65.94295499999998,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,190.0,15.737865,2990.1943499999998,5.9803887,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,268.0,3.70185,992.0957999999999,6.9841916,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,141.0,7.023509999999999,990.3149099999998,6.98062982,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,36.0,26.923454999999997,969.2443799999999,6.93848876,monthly_satellite_dca
2019-04-17,STOCK,GBCO,BUY,218.0,4.552275,992.39595,6.9847919,monthly_satellite_dca
2019-04-17,STOCK,EAST,BUY,72.0,13.74687,989.77464,6.9795492800000005,monthly_satellite_dca
2019-04-17,STOCK,JUFO,BUY,76.0,12.98649,986.97324,6.97394648,monthly_satellite_dca
2019-04-17,STOCK,VLMR,BUY,465.0,2.131065,990.945225,6.98189045,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,301.0,3.291645,990.7851449999999,6.98157029,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,167.0,5.932964999999999,990.8051549999999,6.98161031,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,41.0,24.102044999999997,988.1838449999999,6.97636769,monthly_satellite_dca
2019-05-21,STOCK,GBCO,BUY,256.0,3.8719349999999997,991.2153599999999,6.98243072,monthly_satellite_dca
2019-05-21,STOCK,EAST,BUY,84.0,11.775884999999999,989.1743399999999,6.97834868,monthly_satellite_dca
2019-05-21,STOCK,JUFO,BUY,86.0,11.505749999999999,989.4944999999999,6.978989,monthly_satellite_dca
2019-05-21,STOCK,VLMR,BUY,461.0,2.1510749999999996,991.6455749999998,6.9832911499999994,monthly_satellite_dca
2019-07-09,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-07-09,STOCK,CCAP,BUY,250.0,3.971985,992.99625,6.9859925,monthly_satellite_dca
2019-07-09,STOCK,ORHD,BUY,149.0,6.643319999999999,989.8546799999999,6.97970936,monthly_satellite_dca
2019-07-09,STOCK,ABUK,BUY,41.0,23.761875,974.2368749999999,6.94847375,monthly_satellite_dca
2019-07-09,STOCK,GBCO,BUY,239.0,4.1420699999999995,989.9547299999999,6.97990946,monthly_satellite_dca
2019-07-09,STOCK,EAST,BUY,83.0,11.875934999999998,985.7026049999998,6.9714052099999995,monthly_satellite_dca
2019-07-09,STOCK,JUFO,BUY,98.0,10.105049999999999,990.2948999999999,6.9805898,monthly_satellite_dca
2019-07-09,STOCK,VLMR,BUY,506.0,1.96098,992.2558799999999,6.98451176,monthly_satellite_dca
2019-08-21,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-08-21,STOCK,CCAP,BUY,363.0,2.731365,991.4854949999999,6.98297099,monthly_satellite_dca
2019-08-21,STOCK,ORHD,BUY,137.0,7.233615,991.005255,6.98201051,monthly_satellite_dca
2019-08-21,STOCK,ABUK,BUY,45.0,21.99099,989.59455,6.9791891,monthly_satellite_dca
2019-08-21,STOCK,GBCO,BUY,235.0,4.212104999999999,989.8446749999998,6.979689349999999,monthly_satellite_dca
2019-08-21,STOCK,EAST,BUY,85.0,11.655825,990.745125,6.98149025,monthly_satellite_dca
2019-08-21,STOCK,JUFO,BUY,98.0,10.035015,983.43147,6.96686294,monthly_satellite_dca
2019-08-21,STOCK,VLMR,BUY,488.0,2.0310149999999996,991.1353199999998,6.982270639999999,monthly_satellite_dca
2019-09-02,ETF,EGX30_ETF,BUY,199.0,15.007499999999999,2986.4925,5.9729849999999995,monthly_core_dca
2019-09-02,STOCK,CCAP,BUY,370.0,2.68134,992.0958,6.9841916,monthly_satellite_dca
2019-09-02,STOCK,ORHD,BUY,138.0,7.193595,992.7161100000001,6.98543222,monthly_satellite_dca
2019-09-02,STOCK,ABUK,BUY,44.0,22.361175,983.8917,6.9677834,monthly_satellite_dca
2019-09-02,STOCK,GBCO,BUY,229.0,4.32216,989.7746400000001,6.9795492800000005,monthly_satellite_dca
2019-09-02,STOCK,EAST,BUY,87.0,11.4057,992.2959,6.9845918000000005,monthly_satellite_dca
2019-09-02,STOCK,JUFO,BUY,101.0,9.814905,991.305405,6.98261081,monthly_satellite_dca
2019-09-02,STOCK,VLMR,BUY,457.0,2.1710849999999997,992.1858449999999,6.98437169,monthly_satellite_dca
2019-10-24,ETF,EGX30_ETF,BUY,200.0,14.907449999999999,2981.49,5.96298,monthly_core_dca
2019-10-24,STOCK,CCAP,BUY,418.0,2.371185,991.15533,6.9823106600000004,monthly_satellite_dca
2019-10-24,STOCK,ORHD,BUY,150.0,6.5932949999999995,988.99425,6.9779885,monthly_satellite_dca
2019-10-24,STOCK,ABUK,BUY,47.0,21.070529999999998,990.3149099999999,6.98062982,monthly_satellite_dca
2019-10-24,STOCK,GBCO,BUY,290.0,3.4217099999999996,992.2958999999998,6.9845918,monthly_satellite_dca
2019-10-24,STOCK,EAST,BUY,85.0,11.575785,983.941725,6.96788345,monthly_satellite_dca
2019-10-24,STOCK,JUFO,BUY,119.0,8.314155,989.3844449999999,6.97876889,monthly_satellite_dca
2019-10-24,STOCK,VLMR,BUY,472.0,2.10105,991.6955999999999,6.9833912,monthly_satellite_dca
2019-11-03,ETF,EGX30_ETF,BUY,197.0,15.137565,2982.100305,5.96420061,monthly_core_dca
2019-11-03,STOCK,CCAP,BUY,386.0,2.5712849999999996,992.5160099999998,6.98503202,monthly_satellite_dca
2019-11-03,STOCK,ORHD,BUY,141.0,6.993495,986.082795,6.97216559,monthly_satellite_dca
2019-11-03,STOCK,ABUK,BUY,44.0,22.17108,975.52752,6.95105504,monthly_satellite_dca
