date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,3333.0,3.7618799999999997,12538.346039999999,30.076692079999997,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,1680.0,7.46373,12539.0664,30.0781328,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,537.0,23.31165,12518.35605,30.036712100000003,stock_sleeve_rebalance_buy
2019-02-05,STOCK,GBCO,BUY,2467.0,5.08254,12538.62618,30.07725236,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EAST,BUY,1026.0,12.216105,12533.723730000002,30.067447460000004,stock_sleeve_rebalance_buy
2019-02-05,STOCK,JUFO,BUY,1045.0,11.995994999999999,12535.814774999999,30.071629549999997,stock_sleeve_rebalance_buy
2019-02-05,STOCK,VLMR,BUY,6428.0,1.950975,12540.8673,30.0817346,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,1465.0,15.007499999999999,21985.9875,43.971975,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,126.0,15.737865,1982.9709899999998,3.9659419799999998,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,306.0,3.70185,1132.7661,7.2655322,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,161.0,7.023509999999999,1130.7851099999998,7.261570219999999,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,42.0,26.923454999999997,1130.7851099999998,7.261570219999999,monthly_satellite_dca
2019-04-17,STOCK,GBCO,BUY,249.0,4.552275,1133.516475,7.26703295,monthly_satellite_dca
2019-04-17,STOCK,EAST,BUY,82.0,13.74687,1127.24334,7.254486679999999,monthly_satellite_dca
2019-04-17,STOCK,JUFO,BUY,87.0,12.98649,1129.82463,7.25964926,monthly_satellite_dca
2019-04-17,STOCK,VLMR,BUY,532.0,2.131065,1133.72658,7.2674531600000005,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,129.0,15.4077,1987.5933,3.9751866000000002,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,344.0,3.291645,1132.3258799999999,7.26465176,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,191.0,5.932964999999999,1133.196315,7.26639263,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,47.0,24.102044999999997,1132.7961149999999,7.265592229999999,monthly_satellite_dca
2019-05-21,STOCK,GBCO,BUY,293.0,3.8719349999999997,1134.4769549999999,7.26895391,monthly_satellite_dca
2019-05-21,STOCK,EAST,BUY,96.0,11.775884999999999,1130.4849599999998,7.260969919999999,monthly_satellite_dca
2019-05-21,STOCK,JUFO,BUY,98.0,11.505749999999999,1127.5635,7.255127,monthly_satellite_dca
2019-05-21,STOCK,VLMR,BUY,527.0,2.1510749999999996,1133.616525,7.26723305,monthly_satellite_dca
2019-07-09,ETF,EGX30_ETF,BUY,129.0,15.4077,1987.5933,3.9751866000000002,monthly_core_dca
2019-07-09,STOCK,CCAP,BUY,285.0,3.971985,1132.015725,7.26403145,monthly_satellite_dca
2019-07-09,STOCK,ORHD,BUY,170.0,6.643319999999999,1129.3644,7.2587288,monthly_satellite_dca
2019-07-09,STOCK,ABUK,BUY,47.0,23.761875,1116.808125,7.233616250000001,monthly_satellite_dca
2019-07-09,STOCK,GBCO,BUY,274.0,4.1420699999999995,1134.92718,7.26985436,monthly_satellite_dca
2019-07-09,STOCK,EAST,BUY,95.0,11.875934999999998,1128.2138249999998,7.256427649999999,monthly_satellite_dca
2019-07-09,STOCK,JUFO,BUY,112.0,10.105049999999999,1131.7655999999997,7.263531199999999,monthly_satellite_dca
2019-07-09,STOCK,VLMR,BUY,579.0,1.96098,1135.40742,7.27081484,monthly_satellite_dca
2019-08-21,ETF,EGX30_ETF,BUY,129.0,15.4077,1987.5933,3.9751866000000002,monthly_core_dca
2019-08-21,STOCK,CCAP,BUY,415.0,2.731365,1133.516475,7.26703295,monthly_satellite_dca
2019-08-21,STOCK,ORHD,BUY,156.0,7.233615,1128.44394,7.256887880000001,monthly_satellite_dca
2019-08-21,STOCK,ABUK,BUY,51.0,21.99099,1121.54049,7.24308098,monthly_satellite_dca
2019-08-21,STOCK,GBCO,BUY,269.0,4.212104999999999,1133.0562449999998,7.266112489999999,monthly_satellite_dca
2019-08-21,STOCK,EAST,BUY,97.0,11.655825,1130.615025,7.26123005,monthly_satellite_dca
2019-08-21,STOCK,JUFO,BUY,113.0,10.035015,1133.9566949999999,7.26791339,monthly_satellite_dca
2019-08-21,STOCK,VLMR,BUY,559.0,2.0310149999999996,1135.3373849999998,7.270674769999999,monthly_satellite_dca
2019-09-02,ETF,EGX30_ETF,BUY,133.0,15.007499999999999,1995.9974999999997,3.9919949999999997,monthly_core_dca
2019-09-02,STOCK,CCAP,BUY,423.0,2.68134,1134.20682,7.26841364,monthly_satellite_dca
2019-09-02,STOCK,ORHD,BUY,157.0,7.193595,1129.394415,7.25878883,monthly_satellite_dca
2019-09-02,STOCK,ABUK,BUY,50.0,22.361175,1118.05875,7.2361175,monthly_satellite_dca
2019-09-02,STOCK,GBCO,BUY,262.0,4.32216,1132.4059200000002,7.26481184,monthly_satellite_dca
2019-09-02,STOCK,EAST,BUY,99.0,11.4057,1129.1643,7.2583286000000005,monthly_satellite_dca
2019-09-02,STOCK,JUFO,BUY,115.0,9.814905,1128.7140749999999,7.25742815,monthly_satellite_dca
2019-09-02,STOCK,VLMR,BUY,523.0,2.1710849999999997,1135.4774549999997,7.2709549099999995,monthly_satellite_dca
2019-10-24,ETF,EGX30_ETF,BUY,133.0,14.907449999999999,1982.69085,3.9653817,monthly_core_dca
2019-10-24,STOCK,CCAP,BUY,478.0,2.371185,1133.42643,7.26685286,monthly_satellite_dca
2019-10-24,STOCK,ORHD,BUY,172.0,6.5932949999999995,1134.04674,7.26809348,monthly_satellite_dca
2019-10-24,STOCK,ABUK,BUY,53.0,21.070529999999998,1116.7380899999998,7.23347618,monthly_satellite_dca
2019-10-24,STOCK,GBCO,BUY,331.0,3.4217099999999996,1132.5860099999998,7.26517202,monthly_satellite_dca
2019-10-24,STOCK,EAST,BUY,98.0,11.575785,1134.42693,7.26885386,monthly_satellite_dca
2019-10-24,STOCK,JUFO,BUY,136.0,8.314155,1130.72508,7.26145016,monthly_satellite_dca
2019-10-24,STOCK,VLMR,BUY,540.0,2.10105,1134.567,7.269134,monthly_satellite_dca
2019-11-03,ETF,EGX30_ETF,BUY,131.0,15.137565,1983.021015,3.96604203,monthly_core_dca
2019-11-03,STOCK,CCAP,BUY,441.0,2.5712849999999996,1133.936685,7.26787337,monthly_satellite_dca
2019-11-03,STOCK,ORHD,BUY,162.0,6.993495,1132.9461900000001,7.26589238,monthly_satellite_dca
2019-11-03,STOCK,ABUK,BUY,51.0,22.17108,1130.72508,7.26145016,monthly_satellite_dca
2019-11-03,STOCK,GBCO,BUY,306.0,3.70185,1132.7661,7.2655322,monthly_satellite_dca
2019-11-03,STOCK,EAST,BUY,94.0,11.975985,1125.74259,7.2514851799999995,monthly_satellite_dca
2019-11-03,STOCK,JUFO,BUY,133.0,8.504249999999999,1131.0652499999999,7.2621305,monthly_satellite_dca
2019-11-03,STOCK,VLMR,BUY,532.0,2.131065,1133.72658,7.2674531600000005,monthly_satellite_dca
2019-12-03,ETF,EGX30_ETF,BUY,623.0,14.4072,8975.685599999999,17.951371199999997,monthly_core_dca
2019-12-03,STOCK,CCAP,BUY,65.0,2.091045,135.917925,5.27183585,monthly_satellite_dca
2019-12-03,STOCK,ORHD,BUY,21.0,6.273134999999999,131.73583499999998,5.26347167,monthly_satellite_dca
2019-12-03,STOCK,ABUK,BUY,6.0,20.990489999999998,125.94294,5.25188588,monthly_satellite_dca
2019-12-03,STOCK,GBCO,BUY,38.0,3.58179,136.10801999999998,5.27221604,monthly_satellite_dca
2019-12-03,STOCK,EAST,BUY,12.0,10.915455,130.98546,5.2619709199999996,monthly_satellite_dca
2019-12-03,STOCK,JUFO,BUY,17.0,8.074035,137.258595,5.27451719,monthly_satellite_dca
2019-12-03,STOCK,VLMR,BUY,66.0,2.08104,137.34864,5.27469728,monthly_satellite_dca
2020-01-02,,GBCO,SELL,4489.0,3.6781600000000005,16511.260240000003,33.022520480000004,core_satellite_selection_exit
2020-01-02,,JUFO,SELL,1856.0,8.625685,16009.27136,32.01854272,core_satellite_selection_exit
2020-01-02,STOCK,VLMR,SELL,77.0,2.028985,156.231845,0.31246369,stock_sleeve_trim
2020-01-02,STOCK,ORHD,BUY,167.0,6.82341,1139.50947,7.27901894,stock_sleeve_rebalance_buy
2020-01-02,STOCK,COMI,BUY,499.0,41.40069,20658.94431,46.31788862,stock_sleeve_rebalance_buy
2020-01-02,STOCK,CCAP,BUY,2394.0,2.44122,5844.28068,16.68856136,stock_sleeve_rebalance_buy
2020-01-02,STOCK,EAST,BUY,89.0,11.58579,1031.13531,7.06227062,stock_sleeve_rebalance_buy
2020-01-02,STOCK,ADIB,BUY,1662.0,8.52426,14167.32012,33.33464024,stock_sleeve_rebalance_buy
2020-02-05,ETF,EGX30_ETF,BUY,134.0,14.857425,1990.8949499999999,3.9817899,monthly_core_dca
2020-02-05,STOCK,ORHD,BUY,197.0,5.7528749999999995,1133.3163749999999,7.266632749999999,monthly_satellite_dca
2020-02-05,STOCK,COMI,BUY,26.0,42.98148,1117.51848,7.23503696,monthly_satellite_dca
2020-02-05,STOCK,VLMR,BUY,588.0,1.9309649999999998,1135.40742,7.27081484,monthly_satellite_dca
2020-02-05,STOCK,CCAP,BUY,487.0,2.331165,1135.277355,7.27055471,monthly_satellite_dca
2020-02-05,STOCK,EAST,BUY,103.0,10.995495,1132.535985,7.26507197,monthly_satellite_dca
2020-02-05,STOCK,ADIB,BUY,130.0,8.684339999999999,1128.9642,7.2579284,monthly_satellite_dca
2020-02-05,STOCK,ABUK,BUY,55.0,20.31015,1117.05825,7.234116500000001,monthly_satellite_dca
2020-03-03,ETF,EGX30_ETF,BUY,641.0,14.007,8978.487,17.956974,monthly_core_dca
2020-03-03,STOCK,ORHD,BUY,36.0,3.791895,136.50822,5.27301644,monthly_satellite_dca
2020-03-03,STOCK,COMI,BUY,3.0,39.009495,117.028485,5.23405697,monthly_satellite_dca
2020-03-03,STOCK,VLMR,BUY,76.0,1.790895,136.10801999999998,5.27221604,monthly_satellite_dca
2020-03-03,STOCK,CCAP,BUY,78.0,1.750875,136.56825,5.2731365,monthly_satellite_dca
2020-03-03,STOCK,EAST,BUY,13.0,9.86493,128.24409,5.25648818,monthly_satellite_dca
2020-03-03,STOCK,ADIB,BUY,16.0,8.434215,134.94744,5.26989488,monthly_satellite_dca
2020-03-03,STOCK,ABUK,BUY,8.0,15.38769,123.10152,5.24620304,monthly_satellite_dca
2020-04-02,ETF,EGX30_ETF,BUY,888.0,10.105049999999999,8973.284399999999,17.946568799999998,monthly_core_dca
2020-04-02,STOCK,ORHD,BUY,59.0,2.30115,135.76784999999998,5.2715357,monthly_satellite_dca
2020-04-02,STOCK,COMI,BUY,4.0,28.79439,115.17756,5.23035512,monthly_satellite_dca
2020-04-02,STOCK,VLMR,BUY,96.0,1.430715,137.34864,5.27469728,monthly_satellite_dca
2020-04-02,STOCK,CCAP,BUY,129.0,1.06053,136.80837,5.27361674,monthly_satellite_dca
2020-04-02,STOCK,EAST,BUY,15.0,9.10455,136.56825,5.2731365,monthly_satellite_dca
2020-04-02,STOCK,ADIB,BUY,20.0,6.62331,132.46620000000001,5.2649324,monthly_satellite_dca
