date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,4862.0,3.7618799999999997,18290.26056,41.58052112,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,2450.0,7.46373,18286.1385,41.572277,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,784.0,23.31165,18276.3336,41.5526672,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,3659.0,15.007499999999999,54912.4425,109.824885,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,317.0,15.737865,4988.903205,9.97780641,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,447.0,3.70185,1654.72695,8.3094539,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,236.0,7.023509999999999,1657.5483599999998,8.31509672,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,61.0,26.923454999999997,1642.3307549999997,8.28466151,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,503.0,3.291645,1655.697435,8.31139487,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,279.0,5.932964999999999,1655.2972349999998,8.31059447,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,68.0,24.102044999999997,1638.9390599999997,8.27787812,monthly_satellite_dca
2019-07-09,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-07-09,STOCK,CCAP,BUY,417.0,3.971985,1656.317745,8.31263549,monthly_satellite_dca
2019-07-09,STOCK,ORHD,BUY,249.0,6.643319999999999,1654.1866799999998,8.30837336,monthly_satellite_dca
2019-07-09,STOCK,ABUK,BUY,69.0,23.761875,1639.569375,8.27913875,monthly_satellite_dca
2019-08-21,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-08-21,STOCK,CCAP,BUY,607.0,2.731365,1657.938555,8.31587711,monthly_satellite_dca
2019-08-21,STOCK,ORHD,BUY,229.0,7.233615,1656.4978350000001,8.31299567,monthly_satellite_dca
2019-08-21,STOCK,ABUK,BUY,75.0,21.99099,1649.32425,8.298648499999999,monthly_satellite_dca
2019-09-02,ETF,EGX30_ETF,BUY,332.0,15.007499999999999,4982.49,9.96498,monthly_core_dca
2019-09-02,STOCK,CCAP,BUY,618.0,2.68134,1657.0681200000001,8.31413624,monthly_satellite_dca
2019-09-02,STOCK,ORHD,BUY,230.0,7.193595,1654.52685,8.3090537,monthly_satellite_dca
2019-09-02,STOCK,ABUK,BUY,74.0,22.361175,1654.72695,8.3094539,monthly_satellite_dca
2019-10-24,ETF,EGX30_ETF,BUY,334.0,14.907449999999999,4979.088299999999,9.9581766,monthly_core_dca
2019-10-24,STOCK,CCAP,BUY,699.0,2.371185,1657.458315,8.31491663,monthly_satellite_dca
2019-10-24,STOCK,ORHD,BUY,251.0,6.5932949999999995,1654.917045,8.309834089999999,monthly_satellite_dca
2019-10-24,STOCK,ABUK,BUY,78.0,21.070529999999998,1643.5013399999998,8.28700268,monthly_satellite_dca
2019-11-03,ETF,EGX30_ETF,BUY,329.0,15.137565,4980.258885,9.960517770000001,monthly_core_dca
2019-11-03,STOCK,CCAP,BUY,644.0,2.5712849999999996,1655.9075399999997,8.311815079999999,monthly_satellite_dca
2019-11-03,STOCK,ORHD,BUY,237.0,6.993495,1657.458315,8.31491663,monthly_satellite_dca
2019-11-03,STOCK,ABUK,BUY,74.0,22.17108,1640.65992,8.28131984,monthly_satellite_dca
2019-12-03,ETF,EGX30_ETF,BUY,346.0,14.4072,4984.8912,9.9697824,monthly_core_dca
2019-12-03,STOCK,CCAP,BUY,793.0,2.091045,1658.1986849999998,8.31639737,monthly_satellite_dca
2019-12-03,STOCK,ORHD,BUY,264.0,6.273134999999999,1656.1076399999997,8.31221528,monthly_satellite_dca
2019-12-03,STOCK,ABUK,BUY,79.0,20.990489999999998,1658.2487099999998,8.31649742,monthly_satellite_dca
2020-01-02,,ABUK,SELL,1362.0,20.899545,28465.18029,56.93036058,core_satellite_selection_exit
2020-01-02,,CCAP,SELL,9590.0,2.43878,23387.9002,46.7758004,core_satellite_selection_exit
2020-01-02,STOCK,ORHD,BUY,132.0,6.82341,900.69012,6.80138024,stock_sleeve_rebalance_buy
2020-01-02,STOCK,COMI,BUY,749.0,41.40069,31009.11681,67.01823362,stock_sleeve_rebalance_buy
2020-01-02,STOCK,VLMR,BUY,14726.0,2.0310149999999996,29908.726889999994,64.81745378,stock_sleeve_rebalance_buy
2020-02-05,ETF,EGX30_ETF,BUY,335.0,14.857425,4977.237375,9.95447475,monthly_core_dca
2020-02-05,STOCK,ORHD,BUY,288.0,5.7528749999999995,1656.828,8.313656,monthly_satellite_dca
2020-02-05,STOCK,COMI,BUY,38.0,42.98148,1633.29624,8.26659248,monthly_satellite_dca
2020-02-05,STOCK,VLMR,BUY,858.0,1.9309649999999998,1656.7679699999999,8.31353594,monthly_satellite_dca
2020-03-03,ETF,EGX30_ETF,BUY,356.0,14.007,4986.492,9.972984,monthly_core_dca
2020-03-03,STOCK,ORHD,BUY,437.0,3.791895,1657.0581149999998,8.31411623,monthly_satellite_dca
2020-03-03,STOCK,COMI,BUY,42.0,39.009495,1638.39879,8.27679758,monthly_satellite_dca
2020-03-03,STOCK,VLMR,BUY,925.0,1.790895,1656.577875,8.31315575,monthly_satellite_dca
2020-04-02,ETF,EGX30_ETF,BUY,493.0,10.105049999999999,4981.78965,9.9635793,monthly_core_dca
2020-04-02,STOCK,ORHD,BUY,720.0,2.30115,1656.828,8.313656,monthly_satellite_dca
2020-04-02,STOCK,COMI,BUY,57.0,28.79439,1641.28023,8.28256046,monthly_satellite_dca
2020-04-02,STOCK,VLMR,BUY,1159.0,1.430715,1658.1986849999998,8.31639737,monthly_satellite_dca
2020-05-07,ETF,EGX30_ETF,BUY,455.0,10.955474999999998,4984.741125,9.969482249999999,monthly_core_dca
2020-05-07,STOCK,ORHD,BUY,488.0,3.391695,1655.14716,8.31029432,monthly_satellite_dca
2020-05-07,STOCK,COMI,BUY,53.0,31.19559,1653.36627,8.30673254,monthly_satellite_dca
2020-05-07,STOCK,VLMR,BUY,1042.0,1.590795,1657.6083899999999,8.31521678,monthly_satellite_dca
2020-06-04,ETF,EGX30_ETF,BUY,432.0,11.525759999999998,4979.128319999999,9.958256639999998,monthly_core_dca
2020-06-04,STOCK,ORHD,BUY,486.0,3.411705,1658.08863,8.31617726,monthly_satellite_dca
2020-06-04,STOCK,COMI,BUY,51.0,31.905945,1627.203195,8.25440639,monthly_satellite_dca
2020-06-04,STOCK,VLMR,BUY,986.0,1.68084,1657.3082399999998,8.31461648,monthly_satellite_dca
2020-07-06,ETF,EGX30_ETF,BUY,431.0,11.555775,4980.539025,9.961078050000001,monthly_core_dca
2020-07-06,STOCK,ORHD,BUY,428.0,3.8719349999999997,1657.1881799999999,8.31437636,monthly_satellite_dca
2020-07-06,STOCK,COMI,BUY,50.0,32.816399999999994,1640.8199999999997,8.28164,monthly_satellite_dca
2020-07-06,STOCK,VLMR,BUY,969.0,1.7108549999999998,1657.8184949999998,8.31563699,monthly_satellite_dca
2020-09-03,ETF,EGX30_ETF,BUY,410.0,12.156075,4983.99075,9.9679815,monthly_core_dca
2020-09-03,STOCK,ORHD,BUY,356.0,4.652325,1656.2277000000001,8.312455400000001,monthly_satellite_dca
2020-09-03,STOCK,COMI,BUY,49.0,33.25662,1629.57438,8.25914876,monthly_satellite_dca
2020-09-03,STOCK,VLMR,BUY,969.0,1.7108549999999998,1657.8184949999998,8.31563699,monthly_satellite_dca
2020-10-04,ETF,EGX30_ETF,BUY,418.0,11.935965,4989.23337,9.97846674,monthly_core_dca
2020-10-04,STOCK,ORHD,BUY,421.0,3.931965,1655.3572649999999,8.31071453,monthly_satellite_dca
2020-10-04,STOCK,COMI,BUY,49.0,33.246615,1629.0841349999998,8.258168269999999,monthly_satellite_dca
2020-10-04,STOCK,VLMR,BUY,1010.0,1.6408199999999997,1657.2281999999998,8.3144564,monthly_satellite_dca
2020-11-16,ETF,EGX30_ETF,BUY,433.0,11.515754999999999,4986.3219149999995,9.972643829999999,monthly_core_dca
2020-11-16,STOCK,ORHD,BUY,386.0,4.292145,1656.7679699999999,8.31353594,monthly_satellite_dca
2020-11-16,STOCK,COMI,BUY,51.0,31.93596,1628.73396,8.25746792,monthly_satellite_dca
2020-11-16,STOCK,VLMR,BUY,1004.0,1.6508249999999998,1657.4282999999998,8.314856599999999,monthly_satellite_dca
2020-12-16,ETF,EGX30_ETF,BUY,452.0,11.015505,4979.00826,9.95801652,monthly_core_dca
2020-12-16,STOCK,ORHD,BUY,334.0,4.952475,1654.12665,8.3082533,monthly_satellite_dca
2020-12-16,STOCK,COMI,BUY,53.0,31.19559,1653.36627,8.30673254,monthly_satellite_dca
2020-12-16,STOCK,VLMR,BUY,1049.0,1.58079,1658.2487099999998,8.31649742,monthly_satellite_dca
2021-01-04,,ORHD,SELL,8901.0,4.857570000000001,43237.23057000001,86.47446114000002,core_satellite_selection_exit
