date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,6807.0,3.7618799999999997,25607.117159999998,56.214234319999996,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,3431.0,7.46373,25608.05763,56.21611526,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,1098.0,23.31165,25596.1917,56.1923834,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,2195.0,15.007499999999999,32941.462499999994,65.88292499999999,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,190.0,15.737865,2990.1943499999998,5.9803887,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,627.0,3.70185,2321.05995,9.6421199,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,330.0,7.023509999999999,2317.7582999999995,9.635516599999999,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,86.0,26.923454999999997,2315.41713,9.63083426,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,705.0,3.291645,2320.609725,9.64121945,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,391.0,5.932964999999999,2319.7893149999995,9.639578629999999,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,96.0,24.102044999999997,2313.7963199999995,9.62759264,monthly_satellite_dca
2019-07-09,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-07-09,STOCK,CCAP,BUY,585.0,3.971985,2323.611225,9.647222450000001,monthly_satellite_dca
2019-07-09,STOCK,ORHD,BUY,349.0,6.643319999999999,2318.5186799999997,9.63703736,monthly_satellite_dca
2019-07-09,STOCK,ABUK,BUY,97.0,23.761875,2304.901875,9.609803750000001,monthly_satellite_dca
2019-08-21,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-08-21,STOCK,CCAP,BUY,850.0,2.731365,2321.66025,9.6433205,monthly_satellite_dca
2019-08-21,STOCK,ORHD,BUY,321.0,7.233615,2321.990415,9.64398083,monthly_satellite_dca
2019-08-21,STOCK,ABUK,BUY,105.0,21.99099,2309.05395,9.6181079,monthly_satellite_dca
2019-09-02,ETF,EGX30_ETF,BUY,199.0,15.007499999999999,2986.4925,5.9729849999999995,monthly_core_dca
2019-09-02,STOCK,CCAP,BUY,866.0,2.68134,2322.04044,9.64408088,monthly_satellite_dca
2019-09-02,STOCK,ORHD,BUY,323.0,7.193595,2323.5311850000003,9.64706237,monthly_satellite_dca
2019-09-02,STOCK,ABUK,BUY,103.0,22.361175,2303.201025,9.60640205,monthly_satellite_dca
2019-10-24,ETF,EGX30_ETF,BUY,200.0,14.907449999999999,2981.49,5.96298,monthly_core_dca
2019-10-24,STOCK,CCAP,BUY,979.0,2.371185,2321.390115,9.64278023,monthly_satellite_dca
2019-10-24,STOCK,ORHD,BUY,352.0,6.5932949999999995,2320.8398399999996,9.64167968,monthly_satellite_dca
2019-10-24,STOCK,ABUK,BUY,110.0,21.070529999999998,2317.7583,9.635516599999999,monthly_satellite_dca
2019-11-03,ETF,EGX30_ETF,BUY,197.0,15.137565,2982.100305,5.96420061,monthly_core_dca
2019-11-03,STOCK,CCAP,BUY,903.0,2.5712849999999996,2321.8703549999996,9.64374071,monthly_satellite_dca
2019-11-03,STOCK,ORHD,BUY,332.0,6.993495,2321.84034,9.64368068,monthly_satellite_dca
2019-11-03,STOCK,ABUK,BUY,104.0,22.17108,2305.79232,9.61158464,monthly_satellite_dca
2019-12-03,ETF,EGX30_ETF,BUY,554.0,14.4072,7981.5887999999995,15.9631776,monthly_core_dca
2019-12-03,STOCK,CCAP,BUY,315.0,2.091045,658.679175,6.31735835,monthly_satellite_dca
2019-12-03,STOCK,ORHD,BUY,105.0,6.273134999999999,658.6791749999999,6.317358349999999,monthly_satellite_dca
2019-12-03,STOCK,ABUK,BUY,31.0,20.990489999999998,650.7051899999999,6.30141038,monthly_satellite_dca
2020-01-02,,ABUK,SELL,1830.0,20.899545,38246.167349999996,76.4923347,core_satellite_selection_exit
2020-01-02,,CCAP,SELL,12637.0,2.43878,30818.86286,61.637725720000006,core_satellite_selection_exit
2020-01-02,STOCK,ORHD,BUY,275.0,6.82341,1876.43775,8.7528755,stock_sleeve_rebalance_buy
2020-01-02,STOCK,COMI,BUY,1020.0,41.40069,42228.703799999996,89.4574076,stock_sleeve_rebalance_buy
2020-01-02,STOCK,VLMR,BUY,17163.0,2.0310149999999996,34858.310444999996,74.71662088999999,stock_sleeve_rebalance_buy
2020-02-05,ETF,EGX30_ETF,BUY,201.0,14.857425,2986.342425,5.972684849999999,monthly_core_dca
2020-02-05,STOCK,ORHD,BUY,403.0,5.7528749999999995,2318.408625,9.63681725,monthly_satellite_dca
2020-02-05,STOCK,COMI,BUY,54.0,42.98148,2320.9999199999997,9.64199984,monthly_satellite_dca
2020-02-05,STOCK,VLMR,BUY,1203.0,1.9309649999999998,2322.950895,9.64590179,monthly_satellite_dca
2020-03-03,ETF,EGX30_ETF,BUY,570.0,14.007,7983.99,15.96798,monthly_core_dca
2020-03-03,STOCK,ORHD,BUY,174.0,3.791895,659.78973,6.31957946,monthly_satellite_dca
2020-03-03,STOCK,COMI,BUY,16.0,39.009495,624.15192,6.24830384,monthly_satellite_dca
2020-03-03,STOCK,VLMR,BUY,368.0,1.790895,659.04936,6.31809872,monthly_satellite_dca
2020-04-02,ETF,EGX30_ETF,BUY,790.0,10.105049999999999,7982.989499999999,15.965978999999997,monthly_core_dca
2020-04-02,STOCK,ORHD,BUY,286.0,2.30115,658.1288999999999,6.3162578,monthly_satellite_dca
2020-04-02,STOCK,COMI,BUY,22.0,28.79439,633.47658,6.26695316,monthly_satellite_dca
2020-04-02,STOCK,VLMR,BUY,461.0,1.430715,659.559615,6.31911923,monthly_satellite_dca
2020-05-07,ETF,EGX30_ETF,BUY,728.0,10.955474999999998,7975.585799999999,15.951171599999999,monthly_core_dca
2020-05-07,STOCK,ORHD,BUY,194.0,3.391695,657.98883,6.31597766,monthly_satellite_dca
2020-05-07,STOCK,COMI,BUY,21.0,31.19559,655.10739,6.31021478,monthly_satellite_dca
2020-05-07,STOCK,VLMR,BUY,415.0,1.590795,660.179925,6.32035985,monthly_satellite_dca
2020-06-04,ETF,EGX30_ETF,BUY,692.0,11.525759999999998,7975.825919999998,15.951651839999997,monthly_core_dca
2020-06-04,STOCK,ORHD,BUY,193.0,3.411705,658.459065,6.31691813,monthly_satellite_dca
2020-06-04,STOCK,COMI,BUY,20.0,31.905945,638.1188999999999,6.2762378,monthly_satellite_dca
2020-06-04,STOCK,VLMR,BUY,392.0,1.68084,658.88928,6.31777856,monthly_satellite_dca
2020-07-06,ETF,EGX30_ETF,BUY,690.0,11.555775,7973.4847500000005,15.946969500000002,monthly_core_dca
2020-07-06,STOCK,ORHD,BUY,170.0,3.8719349999999997,658.2289499999999,6.3164579,monthly_satellite_dca
2020-07-06,STOCK,COMI,BUY,20.0,32.816399999999994,656.3279999999999,6.312656,monthly_satellite_dca
2020-07-06,STOCK,VLMR,BUY,385.0,1.7108549999999998,658.6791749999999,6.317358349999999,monthly_satellite_dca
2020-09-03,ETF,EGX30_ETF,BUY,656.0,12.156075,7974.3852,15.948770399999999,monthly_core_dca
2020-09-03,STOCK,ORHD,BUY,141.0,4.652325,655.977825,6.31195565,monthly_satellite_dca
2020-09-03,STOCK,COMI,BUY,19.0,33.25662,631.87578,6.26375156,monthly_satellite_dca
2020-09-03,STOCK,VLMR,BUY,385.0,1.7108549999999998,658.6791749999999,6.317358349999999,monthly_satellite_dca
2020-10-04,ETF,EGX30_ETF,BUY,668.0,11.935965,7973.22462,15.94644924,monthly_core_dca
2020-10-04,STOCK,ORHD,BUY,167.0,3.931965,656.638155,6.31327631,monthly_satellite_dca
2020-10-04,STOCK,COMI,BUY,19.0,33.246615,631.6856849999999,6.26337137,monthly_satellite_dca
2020-10-04,STOCK,VLMR,BUY,402.0,1.6408199999999997,659.6096399999999,6.3192192799999996,monthly_satellite_dca
2020-11-16,ETF,EGX30_ETF,BUY,693.0,11.515754999999999,7980.418214999999,15.960836429999999,monthly_core_dca
2020-11-16,STOCK,ORHD,BUY,153.0,4.292145,656.698185,6.3133963699999995,monthly_satellite_dca
2020-11-16,STOCK,COMI,BUY,20.0,31.93596,638.7192,6.2774384,monthly_satellite_dca
2020-11-16,STOCK,VLMR,BUY,400.0,1.6508249999999998,660.3299999999999,6.32066,monthly_satellite_dca
2020-12-16,ETF,EGX30_ETF,BUY,724.0,11.015505,7975.225619999999,15.95045124,monthly_core_dca
2020-12-16,STOCK,ORHD,BUY,133.0,4.952475,658.679175,6.31735835,monthly_satellite_dca
2020-12-16,STOCK,COMI,BUY,21.0,31.19559,655.10739,6.31021478,monthly_satellite_dca
2020-12-16,STOCK,VLMR,BUY,417.0,1.58079,659.18943,6.31837886,monthly_satellite_dca
2021-01-04,,ORHD,SELL,8223.0,4.857570000000001,39943.79811,79.88759622,core_satellite_selection_exit
2021-01-04,STOCK,COMI,SELL,690.0,29.46526,20331.0294,40.6620588,stock_sleeve_trim
2021-01-04,STOCK,VLMR,SELL,11374.0,1.55922,17734.56828,35.46913656,stock_sleeve_trim
2021-01-04,STOCK,ETEL,BUY,1388.0,11.905949999999999,16525.458599999998,38.050917199999994,stock_sleeve_rebalance_buy
2021-01-04,STOCK,VLMR,BUY,1.0,1.56078,1.56078,5.00312156,stock_sleeve_rebalance_buy
2021-01-04,ETF,EGX30_ETF,BUY,5914.0,12.076035,71417.67099,142.83534198,core_rebalance_cash_sweep
2021-02-02,ETF,EGX30_ETF,BUY,645.0,12.366179999999998,7976.186099999999,15.952372199999997,monthly_core_dca
2021-02-02,STOCK,ETEL,BUY,56.0,11.74587,657.76872,6.31553744,monthly_satellite_dca
2021-02-02,STOCK,COMI,BUY,21.0,31.225604999999998,655.737705,6.31147541,monthly_satellite_dca
2021-02-02,STOCK,VLMR,BUY,400.0,1.6508249999999998,660.3299999999999,6.32066,monthly_satellite_dca
2021-03-01,ETF,EGX30_ETF,BUY,643.0,12.4062,7977.1866,15.954373200000001,monthly_core_dca
2021-03-01,STOCK,ETEL,BUY,56.0,11.64582,652.16592,6.30433184,monthly_satellite_dca
2021-03-01,STOCK,COMI,BUY,21.0,30.63531,643.34151,6.28668302,monthly_satellite_dca
2021-03-01,STOCK,VLMR,BUY,370.0,1.7808899999999999,658.9292999999999,6.3178586,monthly_satellite_dca
2021-04-01,ETF,EGX30_ETF,BUY,693.0,11.505749999999999,7973.48475,15.9469695,monthly_core_dca
2021-04-01,STOCK,ETEL,BUY,59.0,11.125559999999998,656.4080399999999,6.31281608,monthly_satellite_dca
2021-04-01,STOCK,COMI,BUY,22.0,28.8144,633.9168,6.2678335999999994,monthly_satellite_dca
