date,open,high,low,close,volume,symbol,holding_name,weight
2015-07-05,4.08,4.08,3.71,3.94,78473479,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-06,3.75,3.75,3.39,3.55,28086357,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-07,3.55,3.6,3.39,3.47,15819026,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-08,3.47,3.51,3.26,3.35,18675797,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-09,3.3,3.35,3.24,3.29,22943911,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-12,3.29,3.44,3.28,3.36,14980138,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-13,3.36,3.42,3.31,3.36,10165807,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-14,3.36,3.51,3.36,3.45,14560588,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-15,3.45,3.55,3.45,3.52,16008926,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-16,3.52,3.57,3.5,3.54,8989736,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-21,3.54,3.55,3.42,3.49,7444031,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-22,3.49,3.51,3.41,3.46,3018100,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-26,3.5,3.51,3.41,3.45,3255450,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-27,3.45,3.45,3.4,3.42,1925587,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-28,3.42,3.56,3.41,3.52,7103860,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-29,3.52,3.56,3.51,3.54,10233532,EMFD,Emaar Misr for Development,0.006162621484218121
2015-07-30,3.54,3.54,3.46,3.5,5696807,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-02,3.5,3.5,3.38,3.42,2511946,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-03,3.42,3.43,3.3,3.35,4075742,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-04,3.35,3.49,3.35,3.44,3039277,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-05,3.41,3.41,3.24,3.33,16155529,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-09,3.28,3.3,3.0,3.08,8943592,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-10,3.08,3.17,3.01,3.09,9752386,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-11,3.09,3.17,3.04,3.09,6315120,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-12,3.09,3.09,2.86,2.96,11283002,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-13,2.96,3.0,2.85,2.9,7145849,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-16,2.9,2.9,2.76,2.81,5631213,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-17,2.81,2.83,2.71,2.79,8497940,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-18,2.79,2.8,2.58,2.68,9718184,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-19,2.68,2.68,2.47,2.57,15956358,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-20,2.55,2.58,2.44,2.51,13473383,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-23,2.51,2.51,2.27,2.3,5112825,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-24,2.3,2.33,2.07,2.18,6288767,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-25,2.18,2.25,2.12,2.2,3769065,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-26,2.2,2.2,2.09,2.14,5866008,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-27,2.22,2.44,2.2,2.32,11521957,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-30,2.43,2.58,2.4,2.5,15193532,EMFD,Emaar Misr for Development,0.006162621484218121
2015-08-31,2.5,2.65,2.46,2.57,8840638,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-01,2.57,2.6,2.5,2.53,6661510,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-02,2.53,2.55,2.43,2.49,4776558,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-03,2.49,2.61,2.49,2.58,4955539,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-06,2.58,2.58,2.5,2.54,1589769,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-07,2.54,2.59,2.35,2.46,6839893,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-08,2.46,2.46,2.22,2.31,6438585,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-09,2.39,2.44,2.34,2.39,3519392,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-10,2.39,2.39,2.3,2.34,2844540,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-13,2.34,2.43,2.32,2.39,4483428,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-14,2.39,2.47,2.38,2.43,7151652,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-15,2.43,2.44,2.37,2.4,2994526,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-16,2.4,2.43,2.37,2.4,2409854,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-17,2.4,2.47,2.38,2.42,5766203,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-20,2.42,2.42,2.33,2.36,1021545,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-21,2.36,2.4,2.35,2.37,1369702,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-22,2.37,2.41,2.36,2.39,2318433,EMFD,Emaar Misr for Development,0.006162621484218121
2015-09-28,2.39,2.45,2.37,2.43,2530120,EMFD,Emaar Misr for Development,0.006162621484218121
