date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,1165.0,3.7618799999999997,4382.5902,13.7651804,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,587.0,7.46373,4381.20951,13.76241902,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,188.0,23.31165,4382.5902,13.7651804,stock_sleeve_rebalance_buy
2019-02-05,STOCK,GBCO,BUY,862.0,5.08254,4381.14948,13.76229896,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EAST,BUY,359.0,12.216105,4385.581695,13.77116339,stock_sleeve_rebalance_buy
2019-02-05,STOCK,JUFO,BUY,365.0,11.995994999999999,4378.538175,13.75707635,stock_sleeve_rebalance_buy
2019-02-05,STOCK,VLMR,BUY,2248.0,1.950975,4385.7918,13.7715836,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGAL,BUY,183.0,23.921955,4377.717765,13.755435530000002,stock_sleeve_rebalance_buy
2019-02-05,STOCK,TMGH,BUY,396.0,11.075535,4385.91186,13.77182372,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGCH,BUY,728.0,6.023009999999999,4384.7512799999995,13.76950256,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,4391.0,15.007499999999999,65897.9325,131.795865,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,380.0,15.737865,5980.3886999999995,11.9607774,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,106.0,3.70185,392.3961,5.7847922,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,56.0,7.023509999999999,393.3165599999999,5.786633119999999,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,14.0,26.923454999999997,376.92837,5.75385674,monthly_satellite_dca
2019-04-17,STOCK,GBCO,BUY,86.0,4.552275,391.49565,5.7829913,monthly_satellite_dca
2019-04-17,STOCK,EAST,BUY,28.0,13.74687,384.91236,5.76982472,monthly_satellite_dca
2019-04-17,STOCK,JUFO,BUY,30.0,12.98649,389.5947,5.7791894,monthly_satellite_dca
2019-04-17,STOCK,VLMR,BUY,184.0,2.131065,392.11596,5.78423192,monthly_satellite_dca
2019-04-17,STOCK,EGAL,BUY,21.0,18.059025,379.23952499999996,5.75847905,monthly_satellite_dca
2019-04-17,STOCK,TMGH,BUY,33.0,11.8059,389.5947,5.7791894,monthly_satellite_dca
2019-04-17,STOCK,EGCH,BUY,78.0,5.052524999999999,394.09694999999994,5.7881939,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,388.0,15.4077,5978.1876,11.9563752,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,119.0,3.291645,391.705755,5.7834115100000005,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,66.0,5.932964999999999,391.57568999999995,5.78315138,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,16.0,24.102044999999997,385.63271999999995,5.77126544,monthly_satellite_dca
2019-05-21,STOCK,GBCO,BUY,101.0,3.8719349999999997,391.065435,5.78213087,monthly_satellite_dca
2019-05-21,STOCK,EAST,BUY,33.0,11.775884999999999,388.604205,5.77720841,monthly_satellite_dca
2019-05-21,STOCK,JUFO,BUY,34.0,11.505749999999999,391.1955,5.782391,monthly_satellite_dca
2019-05-21,STOCK,VLMR,BUY,183.0,2.1510749999999996,393.64672499999995,5.78729345,monthly_satellite_dca
