date,symbol,action,shares,price,value,fee,reason
2016-02-01,RAYA,BUY,849671.0,0.09004499999999999,76508.62519499999,158.01725039,pullback_signal_buy
2016-02-01,ARCC,BUY,10155.0,7.533765,76505.383575,158.01076715,pullback_signal_buy
2016-02-01,HELI,BUY,21601.0,3.5417699999999996,76505.77376999999,158.01154753999998,pullback_signal_buy
2016-03-02,ARCC,SELL,10155.0,6.63668,67395.4854,134.79097080000003,rebalance_exit
2016-03-02,HELI,SELL,21601.0,3.3883050000000003,73190.776305,146.38155261000003,rebalance_exit
2016-03-02,RAYA,SELL,849671.0,0.08995500000000001,76432.15480500001,152.86430961000002,rebalance_exit
2016-04-12,EAST,BUY,75157.0,3.1415699999999998,236110.97648999997,477.22195297999997,pullback_signal_buy
2016-05-03,EAST,SELL,75157.0,2.9685150000000005,223104.68185500003,446.20936371000005,rebalance_exit
2016-05-17,ORHD,BUY,203574.0,1.1405699999999999,232190.39717999997,469.3807943599999,pullback_signal_buy
2016-06-01,ORHD,SELL,203574.0,1.0594700000000001,215680.54578000001,431.36109156000003,rebalance_exit
2021-11-01,ETEL,BUY,12583.0,13.406699999999999,168696.5061,342.3930122,pullback_signal_buy
2021-11-01,ORWE,BUY,20614.0,8.18409,168706.83125999998,342.41366251999995,pullback_signal_buy
2021-11-01,PHDC,BUY,88749.0,1.9009499999999997,168707.41154999996,342.4148230999999,pullback_signal_buy
2021-11-01,EAST,BUY,19561.0,8.62431,168700.12790999998,342.40025582,pullback_signal_buy
2021-11-01,ADIB,BUY,16795.0,10.04502,168706.1109,342.4122218,pullback_signal_buy
2021-11-02,PHDC,BUY,1.0,1.9009499999999997,1.9009499999999997,5.0038019,pullback_signal_buy
2021-11-30,PHDC,BUY,1.0,1.7708849999999998,1.7708849999999998,5.00354177,pullback_signal_buy
2021-12-01,ADIB,SELL,16795.0,10.31484,173237.7378,346.47547560000004,rebalance_exit
2021-12-01,EAST,SELL,19561.0,8.315840000000001,162666.14624000003,325.3322924800001,rebalance_exit
