date,strategy_equity
2015-07-14,170000.0
2015-07-15,170000.0
2015-07-16,170000.0
2015-07-22,170000.0
2015-07-28,170000.0
2015-07-30,170000.0
2015-08-03,180000.0
2015-08-04,180000.0
2015-08-05,180000.0
2015-08-10,180000.0
2015-08-12,180000.0
2015-08-17,180000.0
2015-08-19,180000.0
2015-08-20,180000.0
2015-08-24,180000.0
2015-08-25,180000.0
2015-08-27,180000.0
2015-08-30,180000.0
2015-08-31,180000.0
2015-09-01,190000.0
2015-09-03,190000.0
2015-09-09,190000.0
2015-09-10,190000.0
2015-09-14,190000.0
2015-09-17,190000.0
2015-09-21,190000.0
2015-09-29,190000.0
2015-09-30,190000.0
2015-10-04,199828.74374909
2015-10-08,199612.95235522
2015-10-12,199441.97479074
2015-10-18,199270.98909801
2015-10-19,198929.57686851002
2015-10-20,198929.57686851002
2015-10-29,198929.57686851002
2015-11-01,208734.07089659
2015-11-08,205756.11568971002
2015-11-09,199930.40727835006
2015-11-10,199603.22445225006
2015-11-11,199603.22445225006
2015-11-16,199603.22445225006
2015-11-17,199603.22445225006
2015-11-18,199603.22445225006
2015-11-22,199603.22445225006
2015-11-23,199603.22445225006
2015-11-29,199603.22445225006
2015-12-02,210046.14596473007
2015-12-03,209865.44194946007
2015-12-07,209865.44194946007
2015-12-09,208206.16718746006
2015-12-10,209643.68718746002
2015-12-17,209812.80718746007
2015-12-20,210256.32620698004
2015-12-21,209787.38629793003
2015-12-24,212126.19629793003
2015-12-30,208695.06629793003
2015-12-31,215226.56937993004
2016-01-03,219138.56937993004
2016-01-05,217776.80937993003
2016-01-06,216919.39098345005
2016-01-10,215946.95098345005
2016-01-11,212559.09178432007
2016-01-12,211248.41178432008
2016-01-13,209244.45995584008
2016-01-17,203587.54136543005
2016-01-19,203587.54136543005
2016-01-21,203587.54136543005
2016-01-26,203587.54136543005
2016-01-28,204580.27577827004
2016-01-31,201079.21577827004
2016-02-01,211662.72577827005
2016-02-02,214580.27577827004
2016-02-04,215163.78577827004
2016-02-09,211465.63442780008
2016-02-11,220283.93442780006
2016-02-15,238620.73946971004
2016-02-16,245669.29448035007
2016-02-21,271461.5444803501
2016-02-22,272179.86659324006
2016-02-23,272179.86659324006
2016-02-24,271983.69503268006
2016-02-28,279247.1150326801
2016-03-02,296520.73954454006
2016-03-03,296298.65993613005
2016-03-06,297371.9999361301
2016-03-10,299876.4599361301
2016-03-13,296659.99838908005
2016-03-14,303760.00245218014
2016-03-15,306622.24245218013
2016-03-16,309126.7024521801
2016-03-17,308843.6522167801
2016-03-20,308560.5895363601
2016-03-21,308560.5895363601
2016-03-22,308560.5895363601
2016-03-23,308560.5895363601
2016-03-27,308560.5895363601
2016-03-28,308560.5895363601
2016-03-29,308560.5895363601
2016-03-30,308560.5895363601
2016-04-04,318560.5895363601
2016-04-05,318560.5895363601
2016-04-06,317622.11803012015
2016-04-12,318021.05833636015
2016-04-14,318021.05833636015
2016-04-17,320125.5710370301
2016-04-18,323977.2517996301
2016-04-19,332415.7517996301
2016-04-20,324517.5817996301
2016-04-21,321126.28179963015
2016-04-26,318541.89179963013
2016-04-27,317750.7103978002
2016-04-28,310478.0803978001
2016-05-03,316116.27581676014
2016-05-05,315851.8448306802
2016-05-09,315851.8448306802
2016-05-10,313502.4129659402
2016-05-12,312086.52374234016
2016-05-17,312086.52374234016
2016-05-19,307042.1147762702
2016-05-26,308444.3254296302
2016-05-29,307758.62047249015
2016-06-01,319818.19047249015
2016-06-02,321750.4154628102
2016-06-05,321969.3254628102
2016-06-06,325034.06546281016
2016-06-07,326855.93498801015
2016-06-08,327991.6736128502
2016-06-13,322631.7536128502
2016-07-10,332066.7236128502
2016-07-17,336622.3002453902
2016-07-18,337210.2602453902
2016-07-19,335879.2702453902
2016-07-24,328450.2902453902
2016-07-26,331364.4102453902
2016-07-27,344077.49599947024
2016-07-28,341566.5895156402
2016-08-02,355043.2583862903
2016-08-03,356866.9983862903
2016-08-04,360146.21838629025
2016-08-07,361030.2383862902
2016-08-08,367410.17838629027
2016-08-10,369178.22838629026
2016-08-11,367848.16838629026
2016-08-14,367163.71838629025
2016-08-15,367298.84838629025
2016-08-16,364810.0783862903
2016-08-18,360643.3183862903
2016-08-21,364654.10555245023
2016-08-25,356841.23555245023
2016-09-01,380367.3586560503
2016-09-04,380432.70865605026
2016-09-05,383696.7244259603
2016-09-07,377806.85680710024
2016-09-08,375509.0468071003
2016-09-18,363242.5176511603
2016-09-20,363280.6216568403
2016-09-25,363280.6216568403
2016-10-03,374364.96184656036
2016-10-04,379269.7662736204
2016-10-05,388719.20627362037
2016-10-09,395535.3962736203
2016-10-11,388548.1162736204
2016-10-12,387019.11627362034
2016-10-13,397492.2162736204
2016-10-16,395225.58627362037
2016-10-17,373034.56627362035
2016-10-18,374398.1942694003
2016-10-23,382987.3942694004
2016-10-24,382128.7311528204
2016-10-26,381311.81115282036
2016-10-27,384408.3149566604
2016-11-02,393785.2982302803
2016-11-03,391553.0957417304
2016-11-06,383825.9899826104
2016-11-07,383512.4829598004
2016-11-08,395585.5754478004
2016-11-09,406873.7699482003
2016-11-10,433273.48074245045
2016-11-13,459466.89200863044
2016-11-14,453855.6420086304
2016-11-15,451605.41200863046
2016-11-16,453458.45340107044
2016-11-17,453130.71340107045
2016-11-20,459211.2634010705
2016-11-21,463405.42340107047
2016-11-22,469984.98340107047
2016-11-23,482754.7434010705
2016-11-28,472261.9434010705
2016-11-29,473977.0634010705
2016-12-01,520806.53340107045
2016-12-05,527393.4429312805
2016-12-06,524961.2229312804
2016-12-07,522529.0029312804
2016-12-13,524150.48293128045
2016-12-15,520498.3280989104
2016-12-18,520498.3280989104
2016-12-19,520498.3280989104
2016-12-20,531066.6778554805
2016-12-21,542135.5625154905
2016-12-22,555954.4925154904
2016-12-28,555004.8525154905
2016-12-29,568000.6325154905
2017-01-02,579569.8539194704
2017-01-03,586904.7039194704
2017-01-04,595552.5538866004
2017-01-05,604948.7638866005
2017-01-08,598190.2738866005
2017-01-09,593863.2738866005
2017-01-10,603348.1138866005
2017-01-15,615670.4238866005
2017-01-18,629011.8838866005
2017-01-26,619689.0110763905
2017-01-29,613581.1831518405
2017-01-31,581335.0731518406
2017-02-07,688660.3051521906
2017-02-09,673704.7212754105
2017-02-21,665524.2012754105
2017-02-23,634287.6257094606
2017-03-01,648952.1078829406
2017-03-06,673780.3421562007
2017-03-07,680774.8721562007
2017-03-09,701983.6321562007
2017-03-12,683496.4421562008
2017-03-19,892049.9321562008
2017-03-20,894122.4234009408
2017-03-21,923009.0545517409
2017-03-22,917806.5545517409
2017-03-23,929365.5745517409
2017-03-26,951340.4945517408
2017-03-28,945534.8145517407
2017-04-05,1066552.7345517408
2017-04-06,1063703.449709741
2017-04-09,1061080.989709741
2017-04-10,1051493.695582401
2017-04-12,1074592.675582401
2017-04-13,1069509.345582401
2017-05-02,1009608.6555824011
2017-05-07,1029813.301265071
2017-05-08,1025703.9249925211
2017-05-09,1021373.2049925211
2017-05-11,1007390.3632517911
2017-05-16,1004409.8379608712
2017-05-24,1083541.5079608713
2017-05-31,1070290.9173397212
2017-06-01,1080290.9173397212
2017-06-05,1079726.6373397214
2017-06-06,1079726.6373397214
2017-06-08,1080528.2070397013
2017-06-21,1071618.7636240413
2017-06-22,1070735.9655337813
2017-07-09,1077068.9752763715
2017-07-10,1082826.7633913714
2017-07-17,1078529.2879889712
2017-07-19,1051259.0531589715
2017-07-30,1033827.9888530815
2017-08-14,1069821.0185661213
2017-08-15,1074994.7023861315
2017-08-21,1074994.7023861315
2017-08-23,1067825.0245039517
2017-08-30,1116921.9711990217
2017-09-07,1167941.1616072417
2017-09-12,1270858.7316072416
2017-09-18,1329277.3025993118
2017-09-19,1352699.3225993116
2017-09-26,1446820.1014375617
2017-09-27,1458745.0138696816
2017-09-28,1489131.5041596517
2017-10-02,1560881.0841596518
2017-10-09,1567472.5446151118
2017-10-11,1535860.392715042
2017-10-22,1495658.812715042
2017-10-23,1505760.129361122
2017-11-09,1565396.9493611217
2017-11-14,1498848.459665412
2017-11-22,1508357.7896654117
2017-11-23,1523862.407870222
2017-11-28,1513554.217870222
2017-12-03,1506139.6378702219
2017-12-06,1501675.237870222
2017-12-11,1596889.9178702221
2017-12-12,1599012.987870222
2017-12-13,1646736.687870222
2017-12-14,1680967.067870222
2017-12-17,1716045.817080042
2017-12-24,1649733.897080042
2017-12-25,1658507.933476692
2017-12-26,1678992.993659812
2018-01-02,1717313.353659812
2018-01-04,1689674.473659812
2018-01-08,1741066.353659812
2018-01-09,1751090.953659812
2018-01-14,1844383.6210611323
2018-01-15,1818999.1810611319
2018-01-17,1850376.979066092
2018-01-21,1881637.1016390617
2018-01-22,1873074.634513182
2018-01-23,1877032.394513182
2018-01-28,1871255.154513182
2018-02-06,1803613.844940312
2018-02-15,1785017.777891352
2018-02-18,1785017.777891352
2018-02-21,1776417.6578807523
2018-02-22,1772151.2078807522
2018-02-26,1781158.1578807523
2018-03-04,1784521.4578807522
2018-03-05,1809646.107880752
2018-03-06,1824341.6578807523
2018-03-07,1813438.5078807522
2018-03-08,1804431.5578807523
2018-03-12,1809172.0578807523
2018-03-13,1812233.0591680727
2018-03-15,1782031.7391680726
2018-03-27,1806077.1008204725
2018-04-11,1861808.3416796126
2018-04-26,1844785.8750292328
2018-04-29,1843691.7623921526
2018-05-02,1920842.2223921525
2018-05-06,1902185.3627715528
2018-05-13,1815753.2027715526
2018-05-16,1815575.1287462828
2018-05-31,1737254.059402083
2018-06-14,1669742.977752293
2018-06-27,1684214.6878452636
2018-06-28,1685933.9378452636
2018-07-09,1733757.4378452636
2018-08-07,1740356.6915528635
2018-08-29,1741850.9924593437
2018-09-04,1694758.7025502739
2018-09-23,1488578.1177726137
2018-09-24,1486009.9821863137
2018-09-25,1486009.9821863137
2018-09-27,1486009.9821863137
2018-09-30,1472744.801103514
2018-10-03,1485840.8304783138
2018-10-14,1485840.8304783138
2018-10-15,1485840.8304783138
2018-10-16,1485840.8304783138
2018-10-17,1485840.8304783138
2018-10-24,1477137.443040954
2018-10-31,1545795.203040954
2018-11-01,1563258.003040954
2018-11-22,1590124.083040954
2018-12-03,1573258.003040954
2018-12-18,1537436.5630409538
2018-12-23,1528670.755251834
2018-12-25,1528670.755251834
2018-12-26,1528670.755251834
2018-12-31,1528670.755251834
2019-01-06,1542087.727917184
2019-01-08,1562191.3658428441
2019-02-05,1650484.605842844
2019-02-14,1615635.0558428438
2019-02-19,1642048.0834824638
2019-02-21,1639829.0034824638
2019-02-28,1612979.1764852437
2019-04-17,1495575.856485244
2019-05-21,1336385.621183564
2019-07-09,1356351.911047424
2019-07-11,1335828.924070244
2019-08-21,1367920.484697964
2019-08-22,1367920.484697964
2019-08-28,1367920.484697964
2019-09-02,1385690.581568974
2019-09-04,1379318.481568974
2019-09-09,1406718.511568974
2019-09-17,1397160.3615689739
2019-09-23,1335988.201568974
2019-10-24,1347482.658015364
2019-10-27,1347482.658015364
2019-10-28,1347482.658015364
2019-10-30,1348274.524660234
2019-10-31,1339517.129141234
2019-11-03,1346868.595751814
2019-11-04,1345395.1638349344
2019-11-20,1265586.3296177844
2019-11-21,1263399.2800860645
2019-11-27,1263399.2800860645
2019-12-03,1273399.2800860645
2019-12-25,1273399.2800860645
2019-12-30,1273399.2800860645
2019-12-31,1273399.2800860645
2020-01-02,1273114.5458630645
2020-01-12,1266184.9212275646
2020-01-28,1266184.9212275646
2020-01-30,1278790.3545252846
2020-02-05,1266587.3945252846
2020-02-11,1250218.7831166848
2020-02-12,1243625.4659030747
2020-02-16,1247669.1055792947
2020-02-18,1247669.1055792947
2020-02-23,1247669.1055792947
2020-02-24,1247669.1055792947
2020-03-03,1257669.1055792947
2020-03-08,1257669.1055792947
2020-03-10,1257669.1055792947
2020-03-17,1257669.1055792947
2020-03-19,1257669.1055792947
2020-04-02,1267669.1055792947
2020-04-05,1267669.1055792947
2020-04-06,1267669.1055792947
2020-04-09,1267669.1055792947
2020-04-22,1267669.1055792947
2020-04-23,1267669.1055792947
2020-04-29,1267669.1055792947
2020-05-07,1277669.1055792947
2020-05-13,1277669.1055792947
2020-06-04,1287669.1055792947
2020-06-07,1287669.1055792947
2020-06-09,1287669.1055792947
2020-06-17,1287669.1055792947
2020-06-18,1294078.3652844348
2020-06-21,1304557.4352844348
2020-06-22,1321720.2617672547
2020-06-23,1355946.7717672545
2020-06-29,1387019.3017672547
2020-07-06,1482346.9717672546
2020-07-08,1528647.2266310146
2020-07-13,1517135.3366310145
2020-07-16,1502546.2042155645
2020-07-19,1502546.2042155645
2020-07-21,1502546.2042155645
2020-09-03,1509653.2095488645
2020-09-08,1488460.6095488644
2020-10-04,1502134.2332833647
2020-10-20,1493196.1768285646
2020-10-22,1462460.4968285647
2020-10-27,1459387.1903927848
2020-11-16,1489536.8223628548
2020-11-17,1507524.5323628548
2020-11-18,1499398.5323628548
2020-11-19,1522615.2923628548
2020-11-22,1514402.4678406147
2020-11-23,1527179.9678406147
2020-11-24,1531793.4794412649
2020-11-25,1515313.359441265
2020-11-26,1537749.6794412648
2020-12-16,1455911.2294412649
2020-12-20,1445433.5338478647
2020-12-21,1400763.0579771649
2020-12-27,1406227.2223549949
2020-12-30,1406227.2223549949
2021-01-04,1390322.9137766352
2021-01-05,1411781.4737766352
2021-01-06,1421078.6637766352
2021-01-10,1464408.9037766352
2021-01-11,1461569.8837766352
2021-01-17,1438173.503776635
2021-01-20,1476149.903776635
2021-01-21,1479148.353776635
2021-01-27,1475407.113776635
2021-01-31,1458150.173776635
2021-02-02,1498742.3555670753
2021-02-03,1493482.232996195
2021-02-07,1491435.8120009752
2021-02-08,1489299.842000975
2021-02-09,1474185.112000975
2021-02-10,1484723.822000975
2021-02-11,1498475.2420009752
2021-02-14,1474144.662000975
2021-02-15,1464740.082000975
2021-02-16,1470668.9720168752
2021-02-18,1443274.912016875
2021-02-21,1452592.1310344252
2021-02-22,1453907.4710344253
2021-02-23,1436808.0510344254
2021-02-24,1435593.4222795453
2021-02-25,1435593.4222795453
2021-02-28,1428037.9485319054
2021-03-01,1447587.6018027856
2021-03-02,1444243.0290692556
2021-03-03,1417401.5335965757
2021-03-04,1413844.4506467157
2021-03-07,1412663.7303466357
2021-03-08,1398310.2159489156
2021-03-15,1382647.6814801656
2021-03-17,1369585.6219012057
2021-03-22,1369585.6219012057
2021-03-23,1369585.6219012057
2021-03-24,1369585.6219012057
2021-03-25,1369076.8339201657
2021-03-28,1379238.7539201658
2021-03-30,1375970.0456600157
2021-03-31,1363244.4756600158
2021-04-01,1397198.5173499659
2021-04-04,1439717.917349966
2021-04-05,1406635.5273499659
2021-04-06,1441383.1173499657
2021-04-07,1447766.9419915657
2021-04-08,1459722.761991566
2021-04-11,1466709.0819915659
2021-04-13,1405000.625253426
2021-04-14,1390654.665253426
2021-04-15,1383598.0969566158
2021-04-18,1400463.5569566158
2021-04-19,1401637.296956616
2021-04-21,1398080.1769566159
2021-04-25,1396120.3259621758
2021-04-26,1324317.325962176
2021-05-05,1323152.056136276
2021-05-06,1313323.2661362758
2021-05-10,1312987.146136276
2021-05-17,1360173.026136276
2021-05-19,1462873.643596946
2021-05-20,1432167.133596946
2021-05-23,1499807.133596946
2021-05-24,1475720.363596946
2021-05-25,1396509.0335969462
2021-05-26,1400682.9955498162
2021-05-27,1397501.9155498163
2021-05-30,1368872.1955498164
2021-05-31,1367619.1210793764
2021-06-01,1377619.1210793764
2021-06-02,1377619.1210793764
2021-06-03,1377619.1210793764
2021-06-07,1377619.1210793764
2021-06-08,1334408.7496414667
2021-06-10,1359472.7637814665
2021-06-13,1348927.2737814665
2021-06-14,1350518.1147794668
2021-06-16,1377420.7369634667
2021-06-17,1385033.3750382066
2021-06-20,1378469.5585578068
2021-06-21,1377143.7785578065
2021-06-22,1392566.9485578064
2021-06-23,1452788.3285578066
2021-06-24,1422353.5285578065
2021-06-27,1419140.1085578066
2021-06-28,1391242.1085578066
2021-06-29,1412472.3585578066
2021-06-30,1497851.3585578066
2021-07-04,1562510.3685578066
2021-07-05,1586965.9885578065
2021-07-07,1560792.0770714867
2021-07-08,1505599.8170714867
2021-07-11,1504055.713760877
2021-07-12,1499135.463760877
2021-07-13,1503490.671856637
2021-07-14,1510700.301856637
2021-07-15,1518517.7499443972
2021-07-18,1519475.6299443971
2021-07-25,1560296.912862197
2021-07-26,1556654.6228621972
2021-07-28,1569788.5728621972
2021-07-29,1601217.342862197
2021-08-01,1643007.3328621972
2021-08-02,1627379.942862197
2021-08-03,1622730.9026351972
2021-08-05,1686484.9446607272
2021-08-08,1726976.974660727
2021-08-09,1759916.554660727
2021-08-10,1763802.171419777
2021-08-15,1743979.881419777
2021-08-16,1732157.131419777
2021-08-17,1745083.4214197774
2021-08-18,1738463.8214197773
2021-08-19,1730399.4762346572
2021-08-23,1694459.8662346571
2021-08-24,1691616.377658627
2021-08-25,1691616.377658627
2021-08-26,1701120.797790647
2021-08-29,1725428.5977906473
2021-08-30,1787321.2007368072
2021-08-31,1803562.460736807
2021-09-01,1878931.7407368072
2021-09-02,1917297.980736807
2021-09-05,1814746.111948997
2021-09-06,1805368.7157143974
2021-09-07,1802510.4855123772
2021-09-09,1802510.4855123772
2021-09-12,1802510.4855123772
2021-09-14,1806121.7022908172
2021-09-15,1796034.0506538972
2021-09-16,1777885.211914137
2021-09-19,1724659.642308137
2021-09-20,1704906.3157749171
2021-09-21,1710838.5184091772
2021-09-22,1725528.2184091771
2021-09-23,1726997.1884091771
2021-09-26,1749187.5193738071
2021-09-27,1704981.229373807
2021-09-28,1718323.7751003471
2021-10-03,1692280.6851003473
2021-10-04,1677416.7851003471
2021-10-05,1662875.4056956973
2021-10-06,1671689.2256956971
2021-10-10,1659937.465695697
2021-10-11,1665813.3456956972
2021-10-12,1671689.2256956971
2021-10-13,1710474.404333787
2021-10-17,1729105.0298296271
2021-10-18,1796080.899829627
2021-10-19,1804786.679829627
2021-10-20,1770576.7298296273
2021-10-24,1735094.479829627
2021-10-25,1721016.6698296273
2021-10-26,1723976.1898296273
2021-10-27,1683809.8498296274
2021-10-28,1685290.6295806472
2021-10-31,1678092.7095806473
2021-11-01,1703663.3295806472
2021-11-02,1762715.659580647
2021-11-03,1764101.279937657
2021-11-04,1726761.948929497
2021-11-07,1703992.7489294973
2021-11-08,1680934.738929497
2021-11-09,1675359.9269571975
2021-11-10,1670383.846957197
2021-11-11,1696443.1469571972
2021-11-14,1712718.3069571974
2021-11-15,1697958.0869571972
2021-11-16,1695001.9269571975
2021-11-17,1696599.1869571973
2021-11-18,1693158.6269571972
2021-11-21,1692903.986957197
2021-11-22,1695178.5469571971
2021-11-23,1700414.1937682773
2021-11-25,1743236.8795689773
2021-11-28,1714197.079568977
2021-11-29,1726978.674905777
2021-11-30,1737925.3293283272
2021-12-01,1759267.8893283273
2021-12-02,1758453.8093283272
2021-12-05,1773960.5693283272
2021-12-06,1808281.2393283274
2021-12-08,1805108.9993283271
2021-12-12,1866286.7393283274
2021-12-13,1846473.8615800478
2021-12-14,1836907.5215800474
2021-12-15,1829432.7913272076
2021-12-16,1841452.7563195676
2021-12-21,1808094.8963195675
2021-12-23,1809202.7863195674
2021-12-26,1841375.4223889874
2021-12-27,1829161.2823889875
2021-12-28,1852024.2123889874
2021-12-29,1863822.8523889873
2022-01-02,1846557.5723889875
2022-01-03,1843154.3923889874
2022-01-04,1839534.7523889875
2022-01-05,1864984.0823889873
2022-01-09,1832703.0323889875
2022-01-10,1844866.9223889876
2022-01-11,1838680.6823889874
2022-01-12,1851135.5909958677
2022-01-13,1832554.5009958674
2022-01-16,1818519.9509958676
2022-01-18,1816456.2832142874
2022-01-19,1813428.8832142875
2022-01-20,1818272.7232142873
2022-01-23,1810910.6891332874
2022-01-24,1782821.5891332873
2022-01-25,1780838.9004863873
2022-01-26,1780233.4204863873
2022-01-30,1772664.9204863873
2022-01-31,1770848.4804863874
2022-02-01,1773986.6759747774
2022-02-02,1765791.8659747774
2022-02-03,1759015.7859747773
2022-02-06,1759107.0525883175
2022-02-07,1765402.9325883174
2022-02-08,1782288.3557203976
2022-02-09,1853454.6743269074
2022-02-10,1816529.1948364675
2022-02-13,1804899.4729563275
2022-02-14,1805911.3129563276
2022-02-15,1816029.7129563275
2022-02-16,1824461.7129563275
2022-02-17,1827159.9529563277
2022-02-20,1823112.5929563276
2022-02-21,1824461.7129563275
2022-02-22,1819402.5129563275
2022-02-23,1818053.3929563276
2022-02-24,1775786.989314078
2022-02-27,1772868.8209719076
2022-02-28,1764580.9548290279
2022-03-01,1809327.8901709479
2022-03-03,1848614.2501709478
2022-03-06,1821830.780170948
2022-03-07,1813962.8601709479
2022-03-08,1782727.8945573978
2022-03-09,1780642.504557398
2022-03-10,1766044.7745573977
2022-03-13,1757674.8145668178
2022-03-14,1780983.5245668178
2022-03-15,1744329.0429952678
2022-03-16,1750816.922995268
2022-03-17,1721621.462995268
2022-03-20,1720214.5991901779
2022-03-21,1738200.711924058
2022-03-22,1714077.419934838
2022-03-23,1723627.7983253181
2022-03-24,1698695.058325318
2022-03-27,1681680.4983253179
2022-03-28,1632691.307308638
2022-03-29,1638167.5752861379
2022-03-30,1629427.8552861377
2022-03-31,1628003.218867938
2022-04-03,1638003.218867938
2022-04-04,1613765.780175168
2022-04-05,1631812.8701751684
2022-04-06,1674531.740175168
2022-04-07,1642700.4801751683
2022-04-10,1610377.7001751685
2022-04-11,1589176.844218628
2022-04-12,1587880.3462745282
2022-04-13,1587880.3462745282
2022-04-14,1574541.9646232384
2022-04-17,1567549.1346232384
2022-04-18,1564944.5579941883
2022-04-19,1564944.5579941883
2022-04-20,1564944.5579941883
2022-04-27,1564944.5579941883
2022-04-28,1608375.2224072183
2022-05-08,1619364.422407218
2022-05-09,1607969.2671831478
2022-05-10,1567555.1071831482
2022-05-11,1615454.6431564284
2022-05-15,1552909.7631564282
2022-05-16,1550053.3520859282
2022-05-17,1558164.7920859281
2022-05-18,1552427.432085928
2022-05-23,1538578.6320859282
2022-05-24,1537263.4663619283
2022-05-26,1532302.8608491784
2022-05-29,1531029.7170596784
2022-05-30,1531029.7170596784
2022-05-31,1531029.7170596784
2022-06-01,1541029.7170596784
2022-06-05,1541029.7170596784
2022-06-06,1541029.7170596784
2022-06-07,1541029.7170596784
2022-06-08,1541029.7170596784
2022-06-09,1534335.4320456283
2022-06-12,1510868.3368161386
2022-06-13,1509641.7745365785
2022-06-14,1509641.7745365785
2022-06-15,1509641.7745365785
2022-06-16,1509641.7745365785
2022-06-19,1509641.7745365785
2022-06-20,1509641.7745365785
2022-06-21,1509641.7745365785
2022-06-22,1509641.7745365785
2022-06-23,1509641.7745365785
2022-06-26,1509641.7745365785
2022-06-29,1509641.7745365785
2022-07-03,1519641.7745365785
2022-07-04,1519641.7745365785
2022-07-05,1519641.7745365785
2022-07-06,1519641.7745365785
2022-07-07,1519641.7745365785
2022-07-17,1519641.7745365785
2022-07-18,1519641.7745365785
2022-07-19,1519641.7745365785
2022-07-20,1513606.3684642585
2022-07-21,1519735.0084642584
2022-07-24,1520415.9684642584
2022-07-26,1523139.8084642584
2022-07-27,1523139.8084642584
2022-07-28,1521096.9284642583
2022-07-31,1521096.9284642583
2022-08-01,1531096.9284642583
2022-08-02,1550163.8084642584
2022-08-03,1550163.8084642584
2022-08-04,1548801.8884642585
2022-08-07,1527011.1684642583
2022-08-08,1525746.8963746584
2022-08-09,1525746.8963746584
2022-08-10,1525746.8963746584
2022-08-11,1525746.8963746584
2022-08-14,1525746.8963746584
2022-08-15,1525746.8963746584
2022-08-16,1525746.8963746584
2022-08-17,1525746.8963746584
2022-08-18,1521016.2115466485
2022-08-21,1539165.0415466484
2022-08-22,1544147.1377360485
2022-08-23,1520690.2177360484
2022-08-24,1500147.3594692387
2022-08-25,1527440.1300675685
2022-08-28,1522254.7500675684
2022-08-29,1513612.4500675686
2022-08-30,1506698.6100675685
2022-08-31,1498920.5400675687
2022-09-01,1506327.8500675685
2022-09-04,1517562.8400675685
2022-09-05,1531390.5200675684
2022-09-06,1564465.2381460285
2022-09-07,1536567.6381460286
2022-09-08,1545060.1881460284
2022-09-11,1578497.6250935383
2022-09-12,1564781.2650935384
2022-09-13,1545592.6750935381
2022-09-14,1509769.1250935383
2022-09-15,1495388.6137563386
2022-09-18,1492852.2889406385
2022-09-19,1492852.2889406385
2022-09-20,1496914.6452447085
2022-09-21,1483642.6952447086
2022-09-22,1477087.5004773485
2022-09-25,1482728.0004773485
2022-09-26,1474598.9704773487
2022-09-27,1475884.7004773486
2022-09-28,1459652.9074316784
2022-09-29,1470487.9663630985
2022-10-02,1466281.9611690587
2022-10-03,1461182.7211690587
2022-10-04,1486335.1411690589
2022-10-05,1503470.1811690587
2022-10-09,1513290.6211690586
2022-10-10,1498071.8232856789
2022-10-11,1472417.8732856787
2022-10-12,1452511.8632856784
2022-10-13,1460405.3124745388
2022-10-16,1462897.3924745389
2022-10-17,1493095.9624745387
2022-10-18,1592982.8750359486
2022-10-19,1618627.1977984486
2022-10-20,1610387.9877984487
2022-10-23,1573984.7577984487
2022-10-24,1551588.0825847986
