date,strategy_equity
2015-07-14,170000.0
2015-07-15,170000.0
2015-07-16,170000.0
2015-07-22,170000.0
2015-07-28,170000.0
2015-07-30,170000.0
2015-08-03,180000.0
2015-08-04,180000.0
2015-08-05,180000.0
2015-08-10,180000.0
2015-08-12,180000.0
2015-08-17,180000.0
2015-08-19,180000.0
2015-08-20,180000.0
2015-08-24,180000.0
2015-08-25,180000.0
2015-08-27,180000.0
2015-08-30,180000.0
2015-08-31,180000.0
2015-09-01,190000.0
2015-09-03,190000.0
2015-09-09,190000.0
2015-09-10,190000.0
2015-09-14,190000.0
2015-09-17,190000.0
2015-09-21,190000.0
2015-09-29,190000.0
2015-09-30,190000.0
2015-10-04,200000.0
2015-10-08,200000.0
2015-10-12,199932.6470688
2015-10-18,199865.29008597997
2015-10-19,199730.67413022998
2015-10-20,199730.67413022998
2015-10-29,199730.67413022998
2015-11-01,209730.67413022998
2015-11-08,209730.67413022998
2015-11-09,207608.60413022997
2015-11-10,207479.34510293
2015-11-11,207479.34510293
2015-11-16,207479.34510293
2015-11-17,207479.34510293
2015-11-18,207479.34510293
2015-11-22,207479.34510293
2015-11-23,207479.34510293
2015-11-29,207479.34510293
2015-12-02,217648.60839109
2015-12-03,217575.25097
2015-12-07,217575.25097
2015-12-09,217575.25097
2015-12-10,217575.25097
2015-12-17,217575.25097
2015-12-20,217575.25097
2015-12-21,217722.93394604
2015-12-24,217502.41394603997
2015-12-30,216840.85394603998
2015-12-31,216179.29394603998
2016-01-03,226109.81764688
2016-01-05,226109.81764688
2016-01-06,226109.81764688
2016-01-10,226109.81764688
2016-01-11,226109.81764688
2016-01-12,226109.81764688
2016-01-13,226109.81764688
2016-01-17,226109.81764688
2016-01-19,226109.81764688
2016-01-21,226109.81764688
2016-01-26,226109.81764688
2016-01-28,226109.81764688
2016-01-31,224601.03985904
2016-02-01,234839.91985904
2016-02-02,236034.31985904
2016-02-04,236273.19985904
2016-02-09,234761.16069722
2016-02-11,238379.00069722
2016-02-15,245881.23697568002
2016-02-16,245775.3505464
2016-02-21,245775.3505464
2016-02-22,245693.71940620002
2016-02-23,242629.6994062
2016-02-24,242555.78653238
2016-02-28,242555.78653238
2016-03-02,252555.78653238
2016-03-03,252555.78653238
2016-03-06,252555.78653238
2016-03-10,252555.78653238
2016-03-13,251787.64904998
2016-03-14,254097.49904998002
2016-03-15,254696.34904998
2016-03-16,255380.74904998002
2016-03-17,257006.19904998003
2016-03-20,256911.19369153003
2016-03-21,256911.19369153003
2016-03-22,256911.19369153003
2016-03-23,256911.19369153003
2016-03-27,256911.19369153003
2016-03-28,256911.19369153003
2016-03-29,256911.19369153003
2016-03-30,256911.19369153003
2016-04-04,266911.19369153003
2016-04-05,266911.19369153003
2016-04-06,266911.19369153003
2016-04-12,266911.19369153003
2016-04-14,266911.19369153003
2016-04-17,266911.19369153003
2016-04-18,267206.91341673
2016-04-19,267590.85341673
2016-04-20,266694.99341673
2016-04-21,266055.09341673
2016-04-26,265927.11341673
2016-04-27,265415.19341673004
2016-04-28,265330.55773375
2016-05-03,275330.55773375
2016-05-05,275330.55773375
2016-05-09,275330.55773375
2016-05-10,275330.55773375
2016-05-12,275330.55773375
2016-05-17,275330.55773375
2016-05-19,274660.43756141
2016-05-26,276470.68756141
2016-05-29,276325.86756141
2016-06-01,287991.29756141
2016-06-02,288715.39756141003
2016-06-05,288787.80756141
2016-06-06,289801.54756141
2016-06-07,290236.00756141
2016-06-08,290587.28956251
2016-06-13,288930.27691174997
2016-07-10,297597.55691175
2016-07-17,297780.6590859
2016-07-18,298347.8690859
2016-07-19,297840.5490859
2016-07-24,294810.0390859
2016-07-26,296342.3290859
2016-07-27,303055.61684572
2016-07-28,304332.12044665
2016-08-02,314908.80989608006
2016-08-03,312832.12276213005
2016-08-04,312732.22730733
2016-08-07,313220.57730733004
2016-08-08,314919.63730733003
2016-08-10,316142.55903604004
2016-08-11,320011.87745924003
2016-08-14,319810.62745924003
2016-08-15,319931.37745924003
2016-08-16,319730.12745924003
2016-08-18,319219.0810044801
2016-08-21,320426.5810044801
2016-08-25,319864.0310044801
2016-09-01,326179.0476307401
2016-09-04,326447.57763074007
2016-09-05,326804.22960386006
2016-09-07,324257.85960386007
2016-09-08,323510.7300713801
2016-09-18,322975.83105038013
2016-09-20,322975.83105038013
2016-09-25,322975.83105038013
2016-10-03,333336.2869634001
2016-10-04,334975.1033912801
2016-10-05,338145.14339128014
2016-10-09,340431.8033912801
2016-10-11,338087.70339128014
2016-10-12,337574.82339128014
2016-10-13,341088.2833912801
2016-10-16,344735.96572056017
2016-10-17,338985.41802532016
2016-10-18,343427.7464240501
2016-10-23,343427.7464240501
2016-10-24,348228.8664240501
2016-10-26,348228.8664240501
2016-10-27,348228.8664240501
2016-11-02,357190.7864240501
2016-11-03,357053.15989589016
2016-11-06,354741.7360091402
2016-11-07,354630.9867007902
2016-11-08,358813.7634891902
2016-11-09,363234.9234891902
2016-11-10,372054.6286845302
2016-11-13,381628.2089687502
2016-11-14,379439.08520690026
2016-11-15,378680.2652069002
2016-11-16,383660.23520690016
2016-11-17,384421.93520690023
2016-11-20,386272.0352069002
2016-11-21,388274.30520690023
2016-11-22,390585.2752069002
2016-11-23,394851.4552069002
2016-11-28,391655.8352069002
2016-11-29,392037.1353275802
2016-12-01,413037.3153275802
2016-12-05,413819.5794906203
2016-12-06,413709.71949062025
2016-12-07,412339.4994906202
2016-12-13,412307.70949062024
2016-12-15,410050.96949062025
2016-12-18,410297.64949062024
2016-12-19,411531.04949062027
2016-12-20,413504.48949062027
2016-12-21,414196.2903278203
2016-12-22,411768.63032782025
2016-12-28,410684.2303278203
2016-12-29,410262.30032782024
2017-01-02,419523.1466115903
2017-01-03,419396.6098957303
2017-01-04,419396.6098957303
2017-01-05,420506.6698957303
2017-01-08,420370.6735652303
2017-01-09,420370.6735652303
2017-01-10,420370.6735652303
2017-01-15,420370.6735652303
2017-01-18,420370.6735652303
2017-01-26,420370.6735652303
2017-01-29,420370.6735652303
2017-01-31,420370.6735652303
2017-02-07,430370.6735652303
2017-02-09,430370.6735652303
2017-02-21,430370.6735652303
2017-02-23,430370.6735652303
2017-03-01,440370.6735652303
2017-03-06,440370.6735652303
2017-03-07,440311.0412201703
2017-03-09,442271.2511721102
2017-03-12,437288.9811721103
2017-03-19,446939.3051117102
2017-03-20,443688.22511171026
2017-03-21,446990.5502515503
2017-03-22,447672.27166890027
2017-03-23,452368.3016689003
2017-03-26,456604.64166890027
2017-03-28,453312.52166890027
2017-04-05,482942.50166890025
2017-04-06,478601.6249341803
2017-04-09,475971.4449341803
2017-04-10,474606.3649341803
2017-04-12,477012.8849341803
2017-04-13,477904.1549341803
2017-05-02,481029.1349341803
2017-05-07,486377.6536172803
2017-05-08,486510.4427557803
2017-05-09,485871.28275578027
2017-05-11,480560.0127557803
2017-05-16,484761.54958451027
2017-05-24,471257.0695845103
2017-05-31,470322.6550449303
2017-06-01,479349.86504493025
2017-06-05,478509.0772465303
2017-06-06,478573.98431591026
2017-06-08,477043.8843159103
2017-06-21,473333.21444985026
2017-06-22,472523.63628440024
2017-07-09,484769.22628440027
2017-07-10,485850.4362844003
2017-07-17,485268.24628440023
2017-07-19,485401.0315797303
2017-07-30,480787.02157973027
2017-08-14,499902.2226857103
2017-08-15,497251.8926857103
2017-08-21,491631.99268571025
2017-08-23,492759.9369301003
2017-08-30,495114.87693010026
2017-09-07,503719.35693010024
2017-09-12,507862.30693010025
2017-09-18,511585.9455524403
2017-09-19,511246.4802452703
2017-09-26,515712.5802452703
2017-09-27,517499.0202452703
2017-09-28,517949.1315513503
2017-10-02,529727.5815513503
2017-10-09,531547.4865697903
2017-10-11,529563.2707699903
2017-10-22,526194.3607699902
2017-10-23,527226.4720840902
2017-11-09,532587.8006823303
2017-11-14,526038.9475788303
2017-11-22,525105.4944300103
2017-11-23,528878.4515589704
2017-11-28,530104.4222143403
2017-12-03,540400.6558655103
2017-12-06,526704.5558655104
2017-12-11,539488.4639724204
2017-12-12,544346.6125701403
2017-12-13,545688.4325701403
2017-12-14,543466.1725701405
2017-12-17,543837.6425701403
2017-12-24,529874.9925701404
2017-12-25,533626.3403601404
2017-12-26,536639.9003601405
2018-01-02,564898.4203601405
2018-01-04,561362.6086961904
2018-01-08,566936.3663456904
2018-01-09,568937.4463456904
2018-01-14,584548.5113441304
2018-01-15,581953.1693622704
2018-01-17,589809.1793622704
2018-01-21,593859.8779161904
2018-01-22,592122.6579161903
2018-01-23,588836.5379161903
2018-01-28,584717.8479161904
2018-02-06,584946.8929283104
2018-02-15,584909.2662976903
2018-02-18,585728.5424652504
2018-02-21,584236.2767240504
2018-02-22,584688.2867240503
2018-02-26,588172.4227415503
2018-03-04,594166.2872303303
2018-03-05,598658.2672303303
2018-03-06,598358.1472303304
2018-03-07,595963.6072303304
2018-03-08,595759.3872303304
2018-03-12,602526.1672303304
2018-03-13,603420.1872303304
2018-03-15,600465.9218674502
2018-03-27,597217.2418674503
2018-04-11,616774.5505135304
2018-04-26,620331.9503767303
2018-04-29,621354.6912481303
2018-05-02,641203.7112481303
2018-05-06,640843.3812481303
2018-05-13,629793.2612481304
2018-05-16,627150.8412481303
2018-05-31,625709.5212481304
2018-06-14,634201.7175396803
2018-06-27,636202.1624692803
2018-06-28,636446.9624692803
2018-07-09,651832.5624692803
2018-08-07,661098.1624692803
2018-08-29,661104.1090754604
2018-09-04,665998.3842981403
2018-09-23,649085.9642981403
2018-09-24,648709.3409061802
2018-09-25,648709.3409061802
2018-09-27,648709.3409061802
2018-09-30,648709.3409061802
2018-10-03,658709.3409061802
2018-10-14,661218.3440803003
2018-10-15,660674.4640803003
2018-10-16,662306.1040803003
2018-10-17,664209.6840803003
2018-10-24,665025.5040803002
2018-10-31,677534.7440803003
2018-11-01,688894.4440803003
2018-11-22,696499.7953879402
2018-12-03,706499.7953879402
2018-12-18,706499.7953879402
2018-12-23,706499.7953879402
2018-12-25,706499.7953879402
2018-12-26,706499.7953879402
2018-12-31,706499.7953879402
2019-01-06,717088.1774492301
2019-01-08,720585.3280688102
2019-02-05,744243.4380688102
2019-02-14,738166.2880688102
2019-02-19,742740.3680688102
2019-02-21,755791.6180688102
2019-02-28,754590.9771643502
2019-04-17,742379.0071643502
2019-05-21,723125.2440096003
2019-07-09,734838.8451636102
2019-07-11,734838.8451636102
2019-08-21,744838.8451636102
2019-08-22,744838.8451636102
2019-08-28,744838.8451636102
2019-09-02,754838.8451636102
2019-09-04,754838.8451636102
2019-09-09,754838.8451636102
2019-09-17,754838.8451636102
2019-09-23,754838.8451636102
2019-10-24,764838.8451636102
2019-10-27,764838.8451636102
2019-10-28,764838.8451636102
2019-10-30,764838.8451636102
2019-10-31,763651.4749336502
2019-11-03,775192.5611508503
2019-11-04,778142.1111508502
2019-11-20,767602.6911508502
2019-11-21,767654.8192835002
2019-11-27,766098.1924090802
2019-12-03,776098.1924090802
2019-12-25,776098.1924090802
2019-12-30,776098.1924090802
2019-12-31,776098.1924090802
2020-01-02,783732.3405575403
2020-01-12,782137.0258142502
2020-01-28,782137.0258142502
2020-01-30,782137.0258142502
2020-02-05,792137.0258142502
2020-02-11,792137.0258142502
2020-02-12,792137.0258142502
2020-02-16,792137.0258142502
2020-02-18,792137.0258142502
2020-02-23,792137.0258142502
2020-02-24,792137.0258142502
2020-03-03,802137.0258142502
2020-03-08,802137.0258142502
2020-03-10,802137.0258142502
2020-03-17,802137.0258142502
2020-03-19,802137.0258142502
2020-04-02,812137.0258142502
2020-04-05,812137.0258142502
2020-04-06,812137.0258142502
2020-04-09,812137.0258142502
2020-04-22,812137.0258142502
2020-04-23,812137.0258142502
2020-04-29,812137.0258142502
2020-05-07,822137.0258142502
2020-05-13,822137.0258142502
2020-06-04,832137.0258142502
2020-06-07,832137.0258142502
2020-06-09,832137.0258142502
2020-06-17,832137.0258142502
2020-06-18,832137.0258142502
2020-06-21,832137.0258142502
2020-06-22,832137.0258142502
2020-06-23,832137.0258142502
2020-06-29,832137.0258142502
2020-07-06,842137.0258142502
2020-07-08,842137.0258142502
2020-07-13,842137.0258142502
2020-07-16,842137.0258142502
2020-07-19,842137.0258142502
2020-07-21,842137.0258142502
2020-09-03,851521.9364980202
2020-09-08,847044.9964980202
2020-10-04,857817.1063260703
2020-10-20,857817.1063260703
2020-10-22,857817.1063260703
2020-10-27,857817.1063260703
2020-11-16,867393.6958291503
2020-11-17,858682.2632273904
2020-11-18,858682.2632273904
2020-11-19,855578.2532273903
2020-11-22,855313.2116856304
2020-11-23,855056.6803384303
2020-11-24,855056.6803384303
2020-11-25,855056.6803384303
2020-11-26,855056.6803384303
2020-12-16,865056.6803384303
2020-12-20,865056.6803384303
2020-12-21,865056.6803384303
2020-12-27,865056.6803384303
2020-12-30,865056.6803384303
2021-01-04,870540.2006838503
2021-01-05,872250.4940558404
2021-01-06,877507.1240558404
2021-01-10,885640.9340558404
2021-01-11,884398.6340558404
2021-01-17,892587.3140558405
2021-01-20,900114.0872671305
2021-01-21,901217.5272671304
2021-01-27,906160.3372671305
2021-01-31,907293.7972671305
2021-02-02,923072.5972671305
2021-02-03,919494.8872671304
2021-02-07,913459.8172671305
2021-02-08,909247.3372671305
2021-02-09,906900.2372671305
2021-02-10,907559.7472671305
2021-02-11,906368.9172671305
2021-02-14,901586.0772671305
2021-02-15,900319.2072671305
2021-02-16,901035.4072671304
2021-02-18,901634.7672671305
2021-02-21,901996.5272671304
2021-02-22,899238.7034228104
2021-02-23,899569.0334228105
2021-02-24,902984.7234228104
2021-02-25,916780.5244678005
2021-02-28,913936.2744678005
2021-03-01,921866.0388813604
2021-03-02,927815.2988813604
2021-03-03,912859.2288813604
2021-03-04,916712.9219099304
2021-03-07,919209.0352485104
2021-03-08,913584.6252485104
2021-03-15,921751.3689669505
2021-03-17,922621.7370493705
2021-03-22,899264.4170493705
2021-03-23,898736.8460106305
2021-03-24,898736.8460106305
2021-03-25,898736.8460106305
2021-03-28,898736.8460106305
2021-03-30,898736.8460106305
2021-03-31,898736.8460106305
2021-04-01,912451.9047547706
2021-04-04,922752.2247547705
2021-04-05,917187.3647547705
2021-04-06,924912.6047547705
2021-04-07,923446.6747547706
2021-04-08,924886.3870264005
2021-04-11,924886.3870264005
2021-04-13,911699.2490652505
2021-04-14,910873.0690652505
2021-04-15,908581.7690652505
2021-04-18,908818.7390652505
2021-04-19,915398.3290652505
2021-04-21,920990.2490652505
2021-04-25,922194.7173275906
2021-04-26,923400.2373275906
2021-05-05,941275.7973275905
2021-05-06,938003.6873275905
2021-05-10,937694.7473275905
2021-05-17,949122.9073275905
2021-05-19,970083.8312027405
2021-05-20,964014.7477746706
2021-05-23,972016.9077746705
2021-05-24,968921.7691366205
2021-05-25,964787.7770559405
2021-05-26,966121.6254986506
2021-05-27,963143.9254986505
2021-05-30,963492.2454986505
2021-05-31,961482.7880507606
2021-06-01,965156.1680507606
2021-06-02,961323.8419232907
2021-06-03,963341.5419232907
2021-06-07,965157.4719232906
2021-06-08,963745.0819232907
2021-06-10,963946.8519232906
2021-06-13,964753.9319232907
2021-06-14,963946.8519232906
2021-06-16,962938.0019232907
2021-06-17,962736.2319232906
2021-06-20,962448.8669144907
2021-06-21,962448.8669144907
2021-06-22,966773.9485401408
2021-06-23,972175.8485401407
2021-06-24,972175.8485401407
2021-06-27,969089.0485401407
2021-06-28,966773.9485401408
2021-06-29,963301.2985401407
2021-06-30,964072.9985401407
2021-07-04,976002.2485401407
2021-07-05,978317.3485401407
2021-07-07,976388.0985401408
2021-07-08,976388.0985401408
2021-07-11,974458.8485401407
2021-07-12,974844.6985401408
2021-07-13,976388.0985401408
2021-07-14,978317.3485401407
2021-07-15,980758.4435437107
2021-07-18,996179.2119276307
2021-07-25,1006156.4960684307
2021-07-26,1009282.1960684308
2021-07-28,1009547.4850556807
2021-07-29,1013976.9368916508
2021-08-01,1027476.1968916508
2021-08-02,1032943.7268916507
2021-08-03,1021760.0568916508
2021-08-05,1022917.2368916507
2021-08-08,1027813.3781180407
2021-08-09,1025679.3281180407
2021-08-10,1031536.5881180408
2021-08-15,1035130.9381180408
2021-08-16,1031398.3181180407
2021-08-17,1028347.2081180407
2021-08-18,1025095.8281180407
2021-08-19,1013491.7881180408
2021-08-23,1022934.1181180407
2021-08-24,1017603.1281180407
2021-08-25,1019548.9181180408
2021-08-26,1012517.3911161408
2021-08-29,1025687.5421634607
2021-08-30,1040076.7421634608
2021-08-31,1039846.6429106607
2021-09-01,1056461.0201014008
2021-09-02,1061717.9801014008
2021-09-05,1047751.8401014009
2021-09-06,1050810.4301014007
2021-09-07,1051025.1317132008
2021-09-09,1052656.9515131107
2021-09-12,1056653.5415131107
2021-09-14,1071203.1715131109
2021-09-15,1070489.0758163107
2021-09-16,1064656.6558163108
2021-09-19,1060543.3003534807
2021-09-20,1053197.7903534807
2021-09-21,1048126.4855033108
2021-09-22,1050247.3655033107
2021-09-23,1050954.3255033107
2021-09-26,1059876.0499607008
2021-09-27,1051760.7199607007
2021-09-28,1049286.3599607009
2021-10-03,1054600.2399607007
2021-10-04,1053880.2107783007
2021-10-05,1057020.3007783007
2021-10-06,1057727.2607783007
2021-10-10,1061556.8307783008
2021-10-11,1070785.7507783007
2021-10-12,1063084.5485120807
2021-10-13,1084908.4236699508
2021-10-17,1093943.6436699508
2021-10-18,1098171.6636699508
2021-10-19,1091317.404981291
2021-10-20,1083459.8878492308
2021-10-24,1077008.4972370209
2021-10-25,1070387.437237021
2021-10-26,1077045.827237021
2021-10-27,1066575.861793771
2021-10-28,1074519.941793771
2021-10-31,1066992.111793771
2021-11-01,1082336.871793771
2021-11-02,1088280.371793771
2021-11-03,1081474.1674635108
2021-11-04,1078094.047463511
2021-11-07,1073313.0274635109
2021-11-08,1062862.967861651
2021-11-09,1057956.2478616508
2021-11-10,1053400.0078616508
2021-11-11,1053062.185044051
2021-11-14,1053062.185044051
2021-11-15,1053062.185044051
2021-11-16,1053806.259350291
2021-11-17,1055037.6193502909
2021-11-18,1053036.659350291
2021-11-21,1052267.0593502908
2021-11-22,1051497.459350291
2021-11-23,1051343.539350291
2021-11-25,1052113.1393502909
2021-11-28,1050420.019350291
2021-11-29,1050727.8593502908
2021-11-30,1051805.299350291
2021-12-01,1062420.979350291
2021-12-02,1062267.0593502908
2021-12-05,1062267.0593502908
2021-12-06,1061959.219350291
2021-12-08,1062267.0593502908
2021-12-12,1062267.0593502908
2021-12-13,1058971.988366071
2021-12-14,1057107.848366071
2021-12-15,1056454.728366071
2021-12-16,1060098.9583660709
2021-12-21,1050739.5992883109
2021-12-23,1049684.108542061
2021-12-26,1051912.908542061
2021-12-27,1051707.9244635608
2021-12-28,1055067.324463561
2021-12-29,1057264.574463561
2022-01-02,1062691.534463561
2022-01-03,1062976.4344635608
2022-01-04,1061695.7244635609
2022-01-05,1062701.025666111
2022-01-09,1058709.175666111
2022-01-10,1061059.755666111
2022-01-11,1062637.345666111
2022-01-12,1066887.6256661108
2022-01-13,1066375.3956661108
2022-01-16,1061867.6056661108
2022-01-18,1063013.845666111
2022-01-19,1059892.1456661108
2022-01-20,1062153.4756661109
2022-01-23,1060673.870814611
2022-01-24,1061501.7108146108
2022-01-25,1061154.726862931
2022-01-26,1061154.726862931
2022-01-30,1061154.726862931
2022-01-31,1061154.726862931
2022-02-01,1068216.874561431
2022-02-02,1081071.4674108312
2022-02-03,1080683.976255791
2022-02-06,1085262.2423437913
2022-02-07,1079455.8523385911
2022-02-08,1084898.1123385911
2022-02-09,1117787.2223385912
2022-02-10,1107180.6749151512
2022-02-13,1109924.1464696713
2022-02-14,1104349.4664696713
2022-02-15,1110903.966469671
2022-02-16,1112251.1464696713
2022-02-17,1112356.5864696712
2022-02-20,1103668.8664696713
2022-02-21,1104590.9864696711
2022-02-22,1099878.6264696713
2022-02-23,1105198.2664696714
2022-02-24,1088800.2464696714
2022-02-27,1087875.1877594714
2022-02-28,1090324.8077594712
2022-03-01,1106042.1481693813
2022-03-03,1115207.3081693812
2022-03-06,1115053.9075019914
2022-03-07,1119745.7575019912
2022-03-08,1110322.2075019912
2022-03-09,1109497.3765933712
2022-03-10,1106077.1065933711
2022-03-13,1107271.4865933713
2022-03-14,1113786.2865933713
2022-03-15,1105534.2065933712
2022-03-16,1107054.326593371
2022-03-17,1100213.7865933713
2022-03-20,1102059.6465933712
2022-03-21,1113128.5734553314
2022-03-22,1107544.5704185513
2022-03-23,1121150.918388951
2022-03-24,1110508.9683889514
2022-03-27,1108734.4233729513
2022-03-28,1088870.9498444914
2022-03-29,1093406.1719082412
2022-03-30,1089314.2119082413
2022-03-31,1091112.3519082414
2022-04-03,1116376.8519082414
2022-04-04,1117831.7319082413
2022-04-05,1124172.9319082415
2022-04-06,1121802.7722453214
2022-04-07,1115842.5346656414
2022-04-10,1105863.4346656413
2022-04-11,1097851.1970215912
2022-04-12,1097506.1726857512
2022-04-13,1097506.1726857512
2022-04-14,1097506.1726857512
2022-04-17,1097506.1726857512
2022-04-18,1097506.1726857512
2022-04-19,1097506.1726857512
2022-04-20,1097506.1726857512
2022-04-27,1097506.1726857512
2022-04-28,1107512.9085968514
2022-05-08,1117773.0585968513
2022-05-09,1114439.8199076813
2022-05-10,1105890.6299076814
2022-05-11,1127686.5999076813
2022-05-15,1111282.7199076815
2022-05-16,1110866.4799076812
2022-05-17,1114733.4299076814
2022-05-18,1111490.8399076813
2022-05-23,1104814.7299076812
2022-05-24,1098399.2299076812
2022-05-26,1084874.6499076814
2022-05-29,1084231.9791272613
2022-05-30,1084231.9791272613
2022-05-31,1084231.9791272613
2022-06-01,1094231.9791272613
2022-06-05,1094231.9791272613
2022-06-06,1094231.9791272613
2022-06-07,1094231.9791272613
2022-06-08,1094231.9791272613
2022-06-09,1094231.9791272613
2022-06-12,1088287.8706484414
2022-06-13,1087955.9241793612
2022-06-14,1087955.9241793612
2022-06-15,1087955.9241793612
2022-06-16,1087955.9241793612
2022-06-19,1087955.9241793612
2022-06-20,1087955.9241793612
2022-06-21,1087955.9241793612
2022-06-22,1087955.9241793612
2022-06-23,1087955.9241793612
2022-06-26,1087955.9241793612
2022-06-29,1087955.9241793612
2022-07-03,1097955.9241793612
2022-07-04,1097955.9241793612
2022-07-05,1097955.9241793612
2022-07-06,1097955.9241793612
2022-07-07,1097955.9241793612
2022-07-17,1097955.9241793612
2022-07-18,1097955.9241793612
2022-07-19,1097955.9241793612
2022-07-20,1097955.9241793612
2022-07-21,1097955.9241793612
2022-07-24,1097955.9241793612
2022-07-26,1097955.9241793612
2022-07-27,1097955.9241793612
2022-07-28,1097955.9241793612
2022-07-31,1097955.9241793612
2022-08-01,1107955.9241793612
2022-08-02,1107955.9241793612
2022-08-03,1107955.9241793612
2022-08-04,1107955.9241793612
2022-08-07,1107955.9241793612
2022-08-08,1107955.9241793612
2022-08-09,1107955.9241793612
2022-08-10,1107955.9241793612
2022-08-11,1107955.9241793612
2022-08-14,1107955.9241793612
2022-08-15,1107955.9241793612
2022-08-16,1107955.9241793612
2022-08-17,1107955.9241793612
2022-08-18,1107955.9241793612
2022-08-21,1107955.9241793612
2022-08-22,1107955.9241793612
2022-08-23,1107955.9241793612
2022-08-24,1107955.9241793612
2022-08-25,1107955.9241793612
2022-08-28,1107955.9241793612
2022-08-29,1107955.9241793612
2022-08-30,1107955.9241793612
2022-08-31,1107955.9241793612
2022-09-01,1117955.9241793612
2022-09-04,1117955.9241793612
2022-09-05,1117955.9241793612
2022-09-06,1117955.9241793612
2022-09-07,1115332.1090890812
2022-09-08,1117602.3090890811
2022-09-11,1122596.7490890813
2022-09-12,1121688.6690890812
2022-09-13,1119418.4690890813
2022-09-14,1114424.029089081
2022-09-15,1111245.7490890813
2022-09-18,1110908.2978228012
2022-09-19,1110908.2978228012
2022-09-20,1110908.2978228012
2022-09-21,1106892.5829622613
2022-09-22,1105075.4684598614
2022-09-25,1106664.9484598613
2022-09-26,1104404.4884598611
2022-09-27,1104404.0290975212
2022-09-28,1095965.2290975214
2022-09-29,1096249.8290975213
2022-10-02,1099494.909097521
2022-10-03,1097947.6346207412
2022-10-04,1100875.5346207411
2022-10-05,1100748.234620741
2022-10-09,1101208.748780251
2022-10-10,1098831.3787802511
2022-10-11,1098561.8987802512
2022-10-12,1095589.3587802514
2022-10-13,1097288.8987802512
2022-10-16,1100643.3387802513
2022-10-17,1103500.1487802512
2022-10-18,1116358.7460410013
2022-10-19,1125981.3643032012
2022-10-20,1122562.9793407014
2022-10-23,1112682.8793407013
2022-10-24,1108075.2793407012
2022-10-25,1107874.5835907012
2022-10-26,1112584.6835907013
2022-10-27,1116877.3449907014
2022-10-30,1111437.9392757013
2022-10-31,1116587.3392757014
2022-11-01,1126001.2596417014
2022-11-02,1125272.8596417014
2022-11-03,1123816.0596417014
2022-11-06,1122723.4596417013
2022-11-07,1124301.6596417015
2022-11-08,1122602.0596417014
2022-11-09,1124908.6596417013
2022-11-10,1126972.4596417015
2022-11-13,1127338.3415606015
2022-11-14,1128689.9038296414
2022-11-15,1130925.6838296414
2022-11-16,1149702.8838296414
2022-11-17,1154437.4838296415
