date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,1700.0,3.7618799999999997,6395.195999999999,17.790391999999997,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,857.0,7.46373,6396.41661,17.79283322,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,274.0,23.31165,6387.3921,17.7747842,stock_sleeve_rebalance_buy
2019-02-05,STOCK,GBCO,BUY,1258.0,5.08254,6393.83532,17.78767064,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EAST,BUY,523.0,12.216105,6389.0229150000005,17.778045830000003,stock_sleeve_rebalance_buy
2019-02-05,STOCK,JUFO,BUY,533.0,11.995994999999999,6393.8653349999995,17.78773067,stock_sleeve_rebalance_buy
2019-02-05,STOCK,VLMR,BUY,3279.0,1.950975,6397.247025,17.794494049999997,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGAL,BUY,267.0,23.921955,6387.161985,17.774323969999998,stock_sleeve_rebalance_buy
2019-02-05,STOCK,TMGH,BUY,577.0,11.075535,6390.583695,17.78116739,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGCH,BUY,1062.0,6.023009999999999,6396.4366199999995,17.79287324,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EMFD,BUY,1806.0,3.5417699999999996,6396.4366199999995,17.79287324,stock_sleeve_rebalance_buy
2019-02-05,STOCK,RAYA,BUY,24598.0,0.26013,6398.677739999999,17.79735548,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,2198.0,15.007499999999999,32986.48499999999,65.97296999999999,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,190.0,15.737865,2990.1943499999998,5.9803887,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,170.0,3.70185,629.3145,6.258629,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,89.0,7.023509999999999,625.0923899999999,6.25018478,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,23.0,26.923454999999997,619.2394649999999,6.238478929999999,monthly_satellite_dca
2019-04-17,STOCK,GBCO,BUY,138.0,4.552275,628.21395,6.2564279,monthly_satellite_dca
2019-04-17,STOCK,EAST,BUY,45.0,13.74687,618.60915,6.2372183,monthly_satellite_dca
2019-04-17,STOCK,JUFO,BUY,48.0,12.98649,623.3515199999999,6.24670304,monthly_satellite_dca
2019-04-17,STOCK,VLMR,BUY,295.0,2.131065,628.664175,6.25732835,monthly_satellite_dca
2019-04-17,STOCK,EGAL,BUY,34.0,18.059025,614.00685,6.2280137,monthly_satellite_dca
2019-04-17,STOCK,TMGH,BUY,53.0,11.8059,625.7126999999999,6.2514254,monthly_satellite_dca
2019-04-17,STOCK,EGCH,BUY,124.0,5.052524999999999,626.5130999999999,6.2530262,monthly_satellite_dca
2019-04-17,STOCK,EMFD,BUY,179.0,3.5117549999999995,628.6041449999999,6.2572082899999995,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,194.0,15.4077,2989.0938,5.9781876,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,175.0,3.291645,576.037875,6.15207575,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,97.0,5.932964999999999,575.4976049999999,6.15099521,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,23.0,24.102044999999997,554.3470349999999,6.10869407,monthly_satellite_dca
2019-05-21,STOCK,GBCO,BUY,149.0,3.8719349999999997,576.918315,6.15383663,monthly_satellite_dca
2019-05-21,STOCK,EAST,BUY,49.0,11.775884999999999,577.0183649999999,6.15403673,monthly_satellite_dca
2019-05-21,STOCK,JUFO,BUY,50.0,11.505749999999999,575.2874999999999,6.150575,monthly_satellite_dca
2019-05-21,STOCK,VLMR,BUY,268.0,2.1510749999999996,576.4880999999999,6.1529761999999995,monthly_satellite_dca
2019-05-21,STOCK,EGAL,BUY,46.0,12.296145,565.62267,6.1312453399999995,monthly_satellite_dca
2019-05-21,STOCK,TMGH,BUY,55.0,10.475235,576.137925,6.1522758500000005,monthly_satellite_dca
2019-05-21,STOCK,EGCH,BUY,142.0,4.04202,573.96684,6.14793368,monthly_satellite_dca
2019-05-21,STOCK,EMFD,BUY,192.0,2.991495,574.36704,6.14873408,monthly_satellite_dca
