date,asset_type,symbol,action,shares,price,value,fee,reason
2019-02-05,STOCK,CCAP,BUY,1457.0,3.7618799999999997,5481.05916,15.96211832,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ORHD,BUY,734.0,7.46373,5478.37782,15.956755639999999,stock_sleeve_rebalance_buy
2019-02-05,STOCK,ABUK,BUY,235.0,23.31165,5478.23775,15.9564755,stock_sleeve_rebalance_buy
2019-02-05,STOCK,GBCO,BUY,1078.0,5.08254,5478.97812,15.95795624,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EAST,BUY,448.0,12.216105,5472.81504,15.94563008,stock_sleeve_rebalance_buy
2019-02-05,STOCK,JUFO,BUY,457.0,11.995994999999999,5482.169714999999,15.964339429999999,stock_sleeve_rebalance_buy
2019-02-05,STOCK,VLMR,BUY,2810.0,1.950975,5482.23975,15.9644795,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGAL,BUY,229.0,23.921955,5478.127695,15.95625539,stock_sleeve_rebalance_buy
2019-02-05,STOCK,TMGH,BUY,495.0,11.075535,5482.389825,15.96477965,stock_sleeve_rebalance_buy
2019-02-05,STOCK,EGCH,BUY,910.0,6.023009999999999,5480.9391,15.9618782,stock_sleeve_rebalance_buy
2019-02-05,ETF,EGX30_ETF,BUY,3660.0,15.007499999999999,54927.45,109.8549,core_rebalance_cash_sweep
2019-04-17,ETF,EGX30_ETF,BUY,317.0,15.737865,4988.903205,9.97780641,monthly_core_dca
2019-04-17,STOCK,CCAP,BUY,133.0,3.70185,492.34605,5.9846921,monthly_satellite_dca
2019-04-17,STOCK,ORHD,BUY,70.0,7.023509999999999,491.6456999999999,5.9832914,monthly_satellite_dca
2019-04-17,STOCK,ABUK,BUY,18.0,26.923454999999997,484.62218999999993,5.96924438,monthly_satellite_dca
2019-04-17,STOCK,GBCO,BUY,108.0,4.552275,491.6457,5.9832914,monthly_satellite_dca
2019-04-17,STOCK,EAST,BUY,35.0,13.74687,481.14045,5.9622809,monthly_satellite_dca
2019-04-17,STOCK,JUFO,BUY,38.0,12.98649,493.48662,5.98697324,monthly_satellite_dca
2019-04-17,STOCK,VLMR,BUY,231.0,2.131065,492.276015,5.98455203,monthly_satellite_dca
2019-04-17,STOCK,EGAL,BUY,27.0,18.059025,487.59367499999996,5.97518735,monthly_satellite_dca
2019-04-17,STOCK,TMGH,BUY,41.0,11.8059,484.0419,5.9680838000000005,monthly_satellite_dca
2019-04-17,STOCK,EGCH,BUY,97.0,5.052524999999999,490.09492499999993,5.98018985,monthly_satellite_dca
2019-05-21,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-05-21,STOCK,CCAP,BUY,150.0,3.291645,493.74674999999996,5.9874935,monthly_satellite_dca
2019-05-21,STOCK,ORHD,BUY,83.0,5.932964999999999,492.43609499999997,5.98487219,monthly_satellite_dca
2019-05-21,STOCK,ABUK,BUY,20.0,24.102044999999997,482.04089999999997,5.9640818,monthly_satellite_dca
2019-05-21,STOCK,GBCO,BUY,127.0,3.8719349999999997,491.73574499999995,5.9834714899999994,monthly_satellite_dca
2019-05-21,STOCK,EAST,BUY,41.0,11.775884999999999,482.81128499999994,5.96562257,monthly_satellite_dca
2019-05-21,STOCK,JUFO,BUY,42.0,11.505749999999999,483.2415,5.966483,monthly_satellite_dca
2019-05-21,STOCK,VLMR,BUY,229.0,2.1510749999999996,492.5961749999999,5.98519235,monthly_satellite_dca
2019-05-21,STOCK,EGAL,BUY,40.0,12.296145,491.84579999999994,5.9836916,monthly_satellite_dca
2019-05-21,STOCK,TMGH,BUY,47.0,10.475235,492.33604499999996,5.98467209,monthly_satellite_dca
2019-05-21,STOCK,EGCH,BUY,122.0,4.04202,493.12644,5.98625288,monthly_satellite_dca
2019-07-09,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-07-09,STOCK,CCAP,BUY,124.0,3.971985,492.52614,5.98505228,monthly_satellite_dca
2019-07-09,STOCK,ORHD,BUY,74.0,6.643319999999999,491.60567999999995,5.98321136,monthly_satellite_dca
2019-07-09,STOCK,ABUK,BUY,20.0,23.761875,475.2375,5.950475,monthly_satellite_dca
2019-07-09,STOCK,GBCO,BUY,119.0,4.1420699999999995,492.9063299999999,5.98581266,monthly_satellite_dca
2019-07-09,STOCK,EAST,BUY,41.0,11.875934999999998,486.91333499999996,5.97382667,monthly_satellite_dca
2019-07-09,STOCK,JUFO,BUY,48.0,10.105049999999999,485.04239999999993,5.9700847999999995,monthly_satellite_dca
2019-07-09,STOCK,VLMR,BUY,251.0,1.96098,492.20598,5.98441196,monthly_satellite_dca
2019-07-09,STOCK,EGAL,BUY,36.0,13.496744999999999,485.88282,5.97176564,monthly_satellite_dca
2019-07-09,STOCK,TMGH,BUY,46.0,10.695345,491.98587,5.98397174,monthly_satellite_dca
2019-07-09,STOCK,EGCH,BUY,93.0,5.30265,493.14644999999996,5.9862929,monthly_satellite_dca
2019-08-21,ETF,EGX30_ETF,BUY,323.0,15.4077,4976.6871,9.9533742,monthly_core_dca
2019-08-21,STOCK,CCAP,BUY,180.0,2.731365,491.6457,5.9832914,monthly_satellite_dca
2019-08-21,STOCK,ORHD,BUY,68.0,7.233615,491.88582,5.9837716400000005,monthly_satellite_dca
2019-08-21,STOCK,ABUK,BUY,22.0,21.99099,483.80178,5.96760356,monthly_satellite_dca
2019-08-21,STOCK,GBCO,BUY,117.0,4.212104999999999,492.81628499999994,5.98563257,monthly_satellite_dca
2019-08-21,STOCK,EAST,BUY,42.0,11.655825,489.54465,5.9790893,monthly_satellite_dca
2019-08-21,STOCK,JUFO,BUY,49.0,10.035015,491.715735,5.98343147,monthly_satellite_dca
2019-08-21,STOCK,VLMR,BUY,243.0,2.0310149999999996,493.5366449999999,5.98707329,monthly_satellite_dca
2019-08-21,STOCK,EGAL,BUY,35.0,14.037014999999998,491.29552499999994,5.98259105,monthly_satellite_dca
2019-08-21,STOCK,TMGH,BUY,43.0,11.425709999999999,491.3055299999999,5.98261106,monthly_satellite_dca
2019-08-21,STOCK,EGCH,BUY,94.0,5.2026,489.04440000000005,5.9780888,monthly_satellite_dca
2019-09-02,ETF,EGX30_ETF,BUY,332.0,15.007499999999999,4982.49,9.96498,monthly_core_dca
2019-09-02,STOCK,CCAP,BUY,184.0,2.68134,493.36656,5.98673312,monthly_satellite_dca
2019-09-02,STOCK,ORHD,BUY,68.0,7.193595,489.16446,5.97832892,monthly_satellite_dca
2019-09-02,STOCK,ABUK,BUY,22.0,22.361175,491.94585,5.9838917,monthly_satellite_dca
2019-09-02,STOCK,GBCO,BUY,114.0,4.32216,492.72624,5.98545248,monthly_satellite_dca
2019-09-02,STOCK,EAST,BUY,43.0,11.4057,490.44509999999997,5.9808902,monthly_satellite_dca
2019-09-02,STOCK,JUFO,BUY,50.0,9.814905,490.74525,5.9814905,monthly_satellite_dca
2019-09-02,STOCK,VLMR,BUY,227.0,2.1710849999999997,492.83629499999995,5.98567259,monthly_satellite_dca
2019-09-02,STOCK,EGAL,BUY,35.0,13.946969999999999,488.14394999999996,5.9762879,monthly_satellite_dca
2019-09-02,STOCK,TMGH,BUY,42.0,11.66583,489.96486,5.97992972,monthly_satellite_dca
2019-09-02,STOCK,EGCH,BUY,94.0,5.2026,489.04440000000005,5.9780888,monthly_satellite_dca
2019-10-24,ETF,EGX30_ETF,BUY,334.0,14.907449999999999,4979.088299999999,9.9581766,monthly_core_dca
2019-10-24,STOCK,CCAP,BUY,208.0,2.371185,493.20648,5.98641296,monthly_satellite_dca
2019-10-24,STOCK,ORHD,BUY,74.0,6.5932949999999995,487.90382999999997,5.97580766,monthly_satellite_dca
